Gene	Module	kME
9390	P1_I42_M1	0.87
9391	P2_I7_M1	0.84
9392	UNCLASSIFIED	NA
9393	UNCLASSIFIED	NA
9394	UNCLASSIFIED	NA
9395	P1_I42_M1	0.94
9396	P1_I42_M1	0.96
9397	UNCLASSIFIED	NA
9398	P1_I42_M1	0.94
9399	P1_I42_M1	0.94
9400	UNCLASSIFIED	NA
9401	P1_I42_M1	0.94
9402	UNCLASSIFIED	NA
9403	P1_I42_M1	0.93
9404	P1_I42_M1	0.87
9405	P1_I42_M1	0.89
9406	UNCLASSIFIED	NA
9407	UNCLASSIFIED	NA
9408	UNCLASSIFIED	NA
9409	P2_I7_M2	0.95
9410	P1_I42_M1	0.87
9411	UNCLASSIFIED	NA
9412	UNCLASSIFIED	NA
9413	UNCLASSIFIED	NA
9414	P1_I42_M1	0.92
9415	UNCLASSIFIED	NA
9416	P1_I42_M1	0.93
9417	UNCLASSIFIED	NA
9418	P1_I42_M1	0.91
9419	P1_I42_M1	0.87
9420	UNCLASSIFIED	NA
9421	P1_I42_M1	0.85
9422	UNCLASSIFIED	NA
9423	UNCLASSIFIED	NA
9424	P1_I42_M1	0.97
9425	P1_I42_M1	0.87
9426	UNCLASSIFIED	NA
9427	UNCLASSIFIED	NA
9428	P1_I42_M1	0.92
9429	P1_I42_M1	0.89
9430	P1_I42_M1	0.97
9431	P1_I42_M1	0.94
9432	UNCLASSIFIED	NA
9433	UNCLASSIFIED	NA
9434	UNCLASSIFIED	NA
9435	UNCLASSIFIED	NA
9436	UNCLASSIFIED	NA
9437	P1_I42_M1	0.95
9438	P1_I42_M1	0.89
9439	P2_I7_M2	0.99
9440	P3_I7_M2	0.81
9441	P2_I7_M3	0.89
9442	P2_I7_M1	0.83
9443	P1_I42_M1	0.9
9444	P1_I42_M1	0.96
9445	P1_I42_M1	0.89
9446	P2_I7_M1	0.91
9447	UNCLASSIFIED	NA
9448	UNCLASSIFIED	NA
9449	P1_I42_M1	0.95
9450	P2_I7_M1	0.85
9451	UNCLASSIFIED	NA
9452	UNCLASSIFIED	NA
9453	P1_I42_M1	0.94
9454	UNCLASSIFIED	NA
9455	UNCLASSIFIED	NA
9456	P1_I42_M1	0.89
9457	P1_I42_M1	0.92
9458	P1_I42_M1	0.93
9459	UNCLASSIFIED	NA
9460	UNCLASSIFIED	NA
9461	UNCLASSIFIED	NA
9462	UNCLASSIFIED	NA
9463	UNCLASSIFIED	NA
9464	P2_I7_M1	0.85
9465	P1_I42_M1	0.93
9466	UNCLASSIFIED	NA
9467	UNCLASSIFIED	NA
9468	P1_I42_M1	0.96
9469	P1_I42_M1	0.87
9470	P1_I42_M1	0.81
9471	UNCLASSIFIED	NA
9472	P1_I42_M1	0.94
9473	UNCLASSIFIED	NA
9474	P1_I42_M1	0.94
9475	P4_I6_M2	0.88
9476	UNCLASSIFIED	NA
9477	P1_I42_M1	0.83
9478	UNCLASSIFIED	NA
9479	P1_I42_M1	0.98
9480	P1_I42_M1	0.97
9481	P1_I42_M1	0.93
9482	UNCLASSIFIED	NA
9483	P1_I42_M1	0.96
9484	P1_I42_M1	0.94
9485	P1_I42_M1	0.87
9486	P1_I42_M1	0.95
9487	UNCLASSIFIED	NA
9488	UNCLASSIFIED	NA
9489	P1_I42_M1	0.92
9490	P1_I42_M1	0.98
9491	UNCLASSIFIED	NA
9492	UNCLASSIFIED	NA
9493	P3_I7_M8	0.87
9494	P1_I42_M1	0.93
9495	P1_I42_M1	0.94
9496	P1_I42_M1	0.89
9497	P1_I42_M1	0.96
9498	UNCLASSIFIED	NA
9499	P3_I7_M5	0.84
9500	UNCLASSIFIED	NA
9501	P1_I42_M1	0.92
9502	P1_I42_M1	0.96
9503	P1_I42_M1	0.97
9504	UNCLASSIFIED	NA
9505	UNCLASSIFIED	NA
9506	UNCLASSIFIED	NA
9507	P1_I42_M1	0.97
9508	UNCLASSIFIED	NA
9509	UNCLASSIFIED	NA
9510	P1_I42_M1	0.9
9511	UNCLASSIFIED	NA
9512	UNCLASSIFIED	NA
9513	UNCLASSIFIED	NA
9514	P1_I42_M1	0.94
9515	UNCLASSIFIED	NA
9516	P1_I42_M1	0.98
9517	P3_I7_M8	0.92
9518	P1_I42_M1	0.95
9519	P1_I42_M1	0.92
9520	UNCLASSIFIED	NA
9521	UNCLASSIFIED	NA
9522	P2_I7_M1	0.8
9523	UNCLASSIFIED	NA
9524	P1_I42_M1	0.92
9525	UNCLASSIFIED	NA
9526	P1_I42_M1	0.84
9527	P2_I7_M2	0.84
9528	P1_I42_M1	0.93
9529	UNCLASSIFIED	NA
9530	P1_I42_M1	0.95
9531	P1_I42_M1	0.83
9532	UNCLASSIFIED	NA
9533	UNCLASSIFIED	NA
9534	P1_I42_M1	0.93
9535	UNCLASSIFIED	NA
9536	UNCLASSIFIED	NA
9537	P1_I42_M1	0.86
9538	P1_I42_M1	0.84
9539	P2_I7_M2	0.88
9540	P2_I7_M4	0.91
9541	P1_I42_M1	0.94
9542	P1_I42_M1	0.93
9543	P2_I7_M4	0.91
9544	UNCLASSIFIED	NA
9545	UNCLASSIFIED	NA
9546	P1_I42_M1	0.97
9547	P1_I42_M1	0.93
9548	P1_I42_M1	0.88
9549	UNCLASSIFIED	NA
9550	P2_I7_M1	0.9
9551	UNCLASSIFIED	NA
9552	UNCLASSIFIED	NA
9553	UNCLASSIFIED	NA
9554	P1_I42_M1	0.84
9555	UNCLASSIFIED	NA
9556	P1_I42_M1	0.92
9557	P2_I7_M2	0.99
9558	UNCLASSIFIED	NA
9559	UNCLASSIFIED	NA
9560	P1_I42_M1	0.88
9561	UNCLASSIFIED	NA
9562	P1_I42_M1	0.88
9563	P1_I42_M1	0.94
9564	UNCLASSIFIED	NA
9565	P1_I42_M1	0.93
9566	UNCLASSIFIED	NA
9567	UNCLASSIFIED	NA
9568	UNCLASSIFIED	NA
9569	UNCLASSIFIED	NA
9570	P1_I42_M1	0.96
9571	P1_I42_M1	0.88
9572	P1_I42_M1	0.87
9573	UNCLASSIFIED	NA
9574	P1_I42_M1	0.96
9575	P1_I42_M1	0.94
9576	UNCLASSIFIED	NA
9577	UNCLASSIFIED	NA
9578	P1_I42_M1	0.89
9579	UNCLASSIFIED	NA
9580	UNCLASSIFIED	NA
9581	UNCLASSIFIED	NA
9582	UNCLASSIFIED	NA
9583	P1_I42_M1	0.96
9584	UNCLASSIFIED	NA
9585	P1_I42_M1	0.82
9586	UNCLASSIFIED	NA
9587	P2_I7_M2	0.99
9588	P1_I42_M1	0.95
9589	P1_I42_M1	0.91
9590	P1_I42_M1	0.9
9591	UNCLASSIFIED	NA
9592	P1_I42_M1	0.96
9593	P1_I42_M1	0.84
9594	UNCLASSIFIED	NA
9595	P1_I42_M1	0.92
9596	P2_I7_M2	0.94
9597	UNCLASSIFIED	NA
9598	P3_I7_M2	0.94
9599	P1_I42_M1	0.91
9600	P1_I42_M1	0.95
9601	P2_I7_M3	0.83
9602	P1_I42_M1	0.96
9603	P1_I42_M1	0.89
9604	UNCLASSIFIED	NA
9605	UNCLASSIFIED	NA
9606	UNCLASSIFIED	NA
9607	UNCLASSIFIED	NA
9608	UNCLASSIFIED	NA
9609	P1_I42_M1	0.87
9610	P1_I42_M1	0.94
9611	UNCLASSIFIED	NA
9612	P1_I42_M1	0.93
9613	UNCLASSIFIED	NA
9614	UNCLASSIFIED	NA
9615	P1_I42_M1	0.93
9616	P2_I7_M1	0.81
9617	P1_I42_M1	0.92
9618	P2_I7_M2	0.85
9619	P1_I42_M1	0.89
9620	UNCLASSIFIED	NA
9621	P3_I7_M3	0.84
9622	UNCLASSIFIED	NA
9623	P1_I42_M1	0.92
9624	UNCLASSIFIED	NA
9625	P2_I7_M2	0.99
9626	UNCLASSIFIED	NA
9627	UNCLASSIFIED	NA
9628	P1_I42_M1	0.94
9629	P1_I42_M1	0.88
9630	P2_I7_M2	0.8
9631	P1_I42_M1	0.88
9632	P1_I42_M1	0.82
9633	P1_I42_M1	0.92
9634	P1_I42_M1	0.97
9635	UNCLASSIFIED	NA
9636	P2_I7_M2	0.91
9637	UNCLASSIFIED	NA
9638	UNCLASSIFIED	NA
9639	P1_I42_M1	0.93
9640	P1_I42_M1	0.96
9641	P1_I42_M1	0.91
9642	P1_I42_M1	0.9
9643	P2_I7_M3	0.82
9644	P1_I42_M1	0.89
9645	P1_I42_M1	0.97
9646	UNCLASSIFIED	NA
9647	P3_I7_M3	0.91
9648	UNCLASSIFIED	NA
9649	UNCLASSIFIED	NA
9650	P1_I42_M1	0.84
9651	UNCLASSIFIED	NA
9652	P3_I7_M7	0.92
9653	UNCLASSIFIED	NA
9654	P2_I7_M3	0.95
9655	UNCLASSIFIED	NA
9656	UNCLASSIFIED	NA
9657	P1_I42_M1	0.89
9658	P1_I42_M1	0.88
9659	UNCLASSIFIED	NA
9660	P1_I42_M1	0.9
9661	UNCLASSIFIED	NA
9662	UNCLASSIFIED	NA
9663	P1_I42_M1	0.94
9664	UNCLASSIFIED	NA
9665	P1_I42_M1	0.98
9666	UNCLASSIFIED	NA
9667	UNCLASSIFIED	NA
9668	P1_I42_M1	0.85
9669	P1_I42_M1	0.94
9670	UNCLASSIFIED	NA
9671	P1_I42_M1	0.84
9672	P1_I42_M1	0.83
9673	UNCLASSIFIED	NA
9674	P1_I42_M1	0.95
9675	UNCLASSIFIED	NA
9676	UNCLASSIFIED	NA
9677	UNCLASSIFIED	NA
9678	UNCLASSIFIED	NA
9679	UNCLASSIFIED	NA
9680	P1_I42_M1	0.91
9681	UNCLASSIFIED	NA
9682	P1_I42_M1	0.9
9683	UNCLASSIFIED	NA
9684	P1_I42_M1	0.86
9685	P3_I7_M5	0.84
9686	UNCLASSIFIED	NA
9687	UNCLASSIFIED	NA
9688	UNCLASSIFIED	NA
9689	P8_I4_M1	0.9
9690	UNCLASSIFIED	NA
9691	UNCLASSIFIED	NA
9692	UNCLASSIFIED	NA
9693	P1_I42_M1	0.89
9694	P1_I42_M1	0.93
9695	P1_I42_M1	0.95
9696	UNCLASSIFIED	NA
9697	UNCLASSIFIED	NA
9698	UNCLASSIFIED	NA
9699	UNCLASSIFIED	NA
9700	UNCLASSIFIED	NA
9701	UNCLASSIFIED	NA
9702	P1_I42_M1	0.91
9703	P1_I42_M1	0.98
9704	UNCLASSIFIED	NA
9705	P3_I7_M4	0.86
9706	UNCLASSIFIED	NA
9707	P1_I42_M1	0.94
9708	P1_I42_M1	0.96
9709	UNCLASSIFIED	NA
9710	UNCLASSIFIED	NA
9711	UNCLASSIFIED	NA
9712	P1_I42_M1	0.81
9713	UNCLASSIFIED	NA
9714	P1_I42_M1	0.95
9715	P1_I42_M1	0.9
9716	UNCLASSIFIED	NA
9717	P1_I42_M1	0.91
9718	P2_I7_M3	0.91
9719	UNCLASSIFIED	NA
9720	P1_I42_M1	0.91
9721	P1_I42_M1	0.93
9722	P1_I42_M1	0.96
9723	P1_I42_M1	0.96
9724	P1_I42_M1	0.96
9725	UNCLASSIFIED	NA
9726	UNCLASSIFIED	NA
9727	P1_I42_M1	0.91
9728	UNCLASSIFIED	NA
9729	P2_I7_M4	0.82
9730	P1_I42_M1	0.97
9731	P1_I42_M1	0.84
9732	P1_I42_M1	0.86
9733	P2_I7_M3	0.82
9734	P1_I42_M1	0.94
9735	P5_I5_M4	0.85
9736	P1_I42_M1	0.9
9737	UNCLASSIFIED	NA
9738	P1_I42_M1	0.88
9739	P1_I42_M1	0.96
9740	P1_I42_M1	0.9
9741	P1_I42_M1	0.94
9742	P2_I7_M3	0.93
9743	P1_I42_M1	0.93
9744	P1_I42_M1	0.94
9745	P1_I42_M1	0.95
9746	P1_I42_M1	0.95
9747	UNCLASSIFIED	NA
9748	P1_I42_M1	0.88
9749	P1_I42_M1	0.92
9750	P1_I42_M1	0.93
9751	P1_I42_M1	0.94
9752	P2_I7_M4	0.95
9753	P1_I42_M1	0.98
9754	P1_I42_M1	0.97
9755	UNCLASSIFIED	NA
9756	P1_I42_M1	0.84
9757	UNCLASSIFIED	NA
9758	P1_I42_M1	0.94
9759	P1_I42_M1	0.96
9760	P1_I42_M1	0.86
9761	P2_I7_M3	0.91
9762	P2_I7_M1	0.83
9763	P1_I42_M1	0.93
9764	P1_I42_M1	0.89
9765	P4_I6_M5	0.97
9766	P1_I42_M1	0.83
9767	UNCLASSIFIED	NA
9768	P1_I42_M1	0.94
9769	P1_I42_M1	0.99
9770	P1_I42_M1	0.9
9771	P1_I42_M1	0.83
9772	P2_I7_M2	0.91
9773	P1_I42_M1	0.97
9774	P1_I42_M1	0.92
9775	P1_I42_M1	0.95
9776	P2_I7_M3	0.81
9777	P1_I42_M1	0.9
9778	UNCLASSIFIED	NA
9779	P2_I7_M1	0.92
9780	P2_I7_M4	0.89
9781	P2_I7_M2	0.8
9782	UNCLASSIFIED	NA
9783	P1_I42_M1	0.96
9784	P1_I42_M1	0.9
9785	UNCLASSIFIED	NA
9786	P2_I7_M2	0.96
9787	P1_I42_M1	0.93
9788	P1_I42_M1	0.9
9789	P1_I42_M1	0.96
9790	P1_I42_M1	0.86
9791	P8_I4_M1	0.8
9792	P1_I42_M1	0.93
9793	P1_I42_M1	0.92
9794	P2_I7_M2	0.95
9795	P1_I42_M1	0.94
9796	UNCLASSIFIED	NA
9797	UNCLASSIFIED	NA
9798	UNCLASSIFIED	NA
9799	UNCLASSIFIED	NA
9800	P1_I42_M1	0.91
9801	P2_I7_M4	0.94
9802	P1_I42_M1	0.92
9803	P1_I42_M1	0.96
9804	P1_I42_M1	0.9
9805	UNCLASSIFIED	NA
9806	P2_I7_M3	0.86
9807	P3_I7_M3	0.84
9808	P1_I42_M1	0.82
9809	P1_I42_M1	0.97
9810	P9_I2_M1	0.8
9811	P1_I42_M1	0.87
9812	UNCLASSIFIED	NA
9813	UNCLASSIFIED	NA
9814	P1_I42_M1	0.89
9815	P1_I42_M1	0.86
9816	P3_I7_M5	0.86
9817	P1_I42_M1	0.94
9818	P1_I42_M1	0.93
9819	P2_I7_M4	0.94
9820	P1_I42_M1	0.94
9821	P1_I42_M1	0.92
9822	P1_I42_M1	0.96
9823	P2_I7_M1	0.82
9824	UNCLASSIFIED	NA
9825	P1_I42_M1	0.92
9826	P1_I42_M1	0.94
9827	P1_I42_M1	0.95
9828	P1_I42_M1	0.84
9829	UNCLASSIFIED	NA
9830	P2_I7_M3	0.84
9831	P1_I42_M1	0.82
9832	P1_I42_M1	0.97
9833	P1_I42_M1	0.93
9834	UNCLASSIFIED	NA
9835	P1_I42_M1	0.9
9836	P1_I42_M1	0.89
9837	P1_I42_M1	0.87
9838	P1_I42_M1	0.94
9839	P1_I42_M1	0.9
9840	UNCLASSIFIED	NA
9841	P1_I42_M1	0.92
9842	P1_I42_M1	0.96
9843	UNCLASSIFIED	NA
9844	UNCLASSIFIED	NA
9845	P1_I42_M1	0.91
9846	UNCLASSIFIED	NA
9847	P5_I5_M1	0.84
9848	P2_I7_M1	0.83
9849	P1_I42_M1	0.93
9850	P2_I7_M1	0.95
9851	P2_I7_M2	0.92
9852	P1_I42_M1	0.94
9853	P1_I42_M1	0.94
9854	P1_I42_M1	0.91
9855	P1_I42_M1	0.84
9856	P1_I42_M1	0.96
9857	P1_I42_M1	0.96
9858	P1_I42_M1	0.94
9859	UNCLASSIFIED	NA
9860	UNCLASSIFIED	NA
9861	P1_I42_M1	0.9
9862	P1_I42_M1	0.91
9863	P1_I42_M1	0.92
9864	P1_I42_M1	0.95
9865	UNCLASSIFIED	NA
9866	P1_I42_M1	0.96
9867	P1_I42_M1	0.88
9868	UNCLASSIFIED	NA
9869	P1_I42_M1	0.93
9870	P2_I7_M1	0.85
9871	P1_I42_M1	0.93
9872	P1_I42_M1	0.88
9873	UNCLASSIFIED	NA
9874	UNCLASSIFIED	NA
9875	P2_I7_M2	0.84
9876	P1_I42_M1	0.93
9877	P1_I42_M1	0.97
9878	P1_I42_M1	0.91
9879	P2_I7_M3	0.94
9880	P1_I42_M1	0.95
9881	P1_I42_M1	0.87
9882	P2_I7_M2	0.85
9883	P1_I42_M1	0.91
9884	P1_I42_M1	0.9
9885	P4_I6_M5	0.9
9886	P1_I42_M1	0.98
9887	P1_I42_M1	0.88
9888	P1_I42_M1	0.86
9889	UNCLASSIFIED	NA
9890	P1_I42_M1	0.92
9891	P1_I42_M1	0.92
9892	P1_I42_M1	0.89
9893	UNCLASSIFIED	NA
9894	UNCLASSIFIED	NA
9895	P1_I42_M1	0.91
9896	P1_I42_M1	0.9
9897	P1_I42_M1	0.97
9898	P1_I42_M1	0.95
9899	P2_I7_M3	0.89
9900	P1_I42_M1	0.96
9901	UNCLASSIFIED	NA
9902	P1_I42_M1	0.92
9903	UNCLASSIFIED	NA
9904	UNCLASSIFIED	NA
9905	P1_I42_M1	0.9
9906	P1_I42_M1	0.91
9907	UNCLASSIFIED	NA
9908	P3_I7_M1	0.87
9909	UNCLASSIFIED	NA
9910	UNCLASSIFIED	NA
9911	P1_I42_M1	0.91
9912	UNCLASSIFIED	NA
9913	P1_I42_M1	0.96
9914	P1_I42_M1	0.94
9915	UNCLASSIFIED	NA
9916	P1_I42_M1	0.95
9917	UNCLASSIFIED	NA
9918	P1_I42_M1	0.95
9919	UNCLASSIFIED	NA
9920	P1_I42_M1	0.96
9921	P2_I7_M1	0.83
9922	P2_I7_M2	0.93
9923	P1_I42_M1	0.87
9924	UNCLASSIFIED	NA
9925	P1_I42_M1	0.87
9926	UNCLASSIFIED	NA
9927	P1_I42_M1	0.96
9928	P1_I42_M1	0.89
9929	UNCLASSIFIED	NA
9930	P1_I42_M1	0.88
9931	P1_I42_M1	0.9
9932	P1_I42_M1	0.94
9933	P1_I42_M1	0.96
9934	P1_I42_M1	0.89
9935	P1_I42_M1	0.89
9936	UNCLASSIFIED	NA
9937	P1_I42_M1	0.98
9938	P1_I42_M1	0.92
9939	UNCLASSIFIED	NA
9940	P1_I42_M1	0.97
9941	P1_I42_M1	0.97
9942	P2_I7_M1	0.94
9943	P1_I42_M1	0.96
9944	P1_I42_M1	0.95
9945	P1_I42_M1	0.87
9946	P4_I6_M1	0.92
9947	P1_I42_M1	0.94
9948	P2_I7_M4	0.89
9949	UNCLASSIFIED	NA
9950	P1_I42_M1	0.97
9951	P1_I42_M1	0.93
9952	P1_I42_M1	0.94
9953	P1_I42_M1	0.92
9954	P1_I42_M1	0.87
9955	P5_I5_M4	0.86
9956	P1_I42_M1	0.97
9957	P3_I7_M1	0.85
9958	P1_I42_M1	0.95
9959	P1_I42_M1	0.88
9960	UNCLASSIFIED	NA
9961	P1_I42_M1	0.89
9962	P1_I42_M1	0.92
9963	P1_I42_M1	0.96
9964	P5_I5_M2	0.84
9965	P1_I42_M1	0.91
9966	P1_I42_M1	0.87
9967	UNCLASSIFIED	NA
9968	P2_I7_M4	0.84
9969	P1_I42_M1	0.84
9970	P1_I42_M1	0.94
9971	P1_I42_M1	0.88
9972	P1_I42_M1	0.97
9973	P3_I7_M1	0.8
9974	P1_I42_M1	0.96
9975	P1_I42_M1	0.97
9976	UNCLASSIFIED	NA
9977	P1_I42_M1	0.89
9978	P1_I42_M1	0.94
9979	P4_I6_M1	0.85
9980	P1_I42_M1	0.96
9981	UNCLASSIFIED	NA
9982	P1_I42_M1	0.84
9983	P1_I42_M1	0.92
9984	P1_I42_M1	0.92
9985	P1_I42_M1	0.94
9986	P2_I7_M4	0.95
9987	P1_I42_M1	0.85
9988	P1_I42_M1	0.88
9989	P1_I42_M1	0.95
9990	P1_I42_M1	0.88
9991	P1_I42_M1	0.94
9992	P1_I42_M1	0.84
9993	P1_I42_M1	0.89
9994	P1_I42_M1	0.9
9995	P2_I7_M3	0.86
9996	P1_I42_M1	0.95
9997	P1_I42_M1	0.94
9998	P1_I42_M1	0.93
9999	P1_I42_M1	0.91
10000	P3_I7_M1	0.84
10001	P1_I42_M1	0.91
10002	P3_I7_M3	0.81
10003	P1_I42_M1	0.93
10004	P1_I42_M1	0.9
10005	P1_I42_M1	0.95
10006	P1_I42_M1	0.97
10007	UNCLASSIFIED	NA
10008	P1_I42_M1	0.96
10009	UNCLASSIFIED	NA
10010	P1_I42_M1	0.96
10011	UNCLASSIFIED	NA
10012	P2_I7_M4	0.9
10013	P1_I42_M1	0.89
10014	UNCLASSIFIED	NA
10015	UNCLASSIFIED	NA
10016	P3_I7_M2	0.9
10017	UNCLASSIFIED	NA
10018	UNCLASSIFIED	NA
10019	P1_I42_M1	0.95
10020	P1_I42_M1	0.96
10021	UNCLASSIFIED	NA
10022	UNCLASSIFIED	NA
10023	P1_I42_M1	0.96
10024	UNCLASSIFIED	NA
10025	P2_I7_M2	0.86
10026	P1_I42_M1	0.88
10027	P3_I7_M5	0.87
10028	P1_I42_M1	0.93
10029	P2_I7_M2	0.96
10030	P1_I42_M1	0.95
10031	P1_I42_M1	0.87
10032	P1_I42_M1	0.88
10033	P2_I7_M2	0.95
10034	P1_I42_M1	0.9
10035	UNCLASSIFIED	NA
10036	UNCLASSIFIED	NA
10037	UNCLASSIFIED	NA
10038	P1_I42_M1	0.85
10039	P1_I42_M1	0.94
10040	UNCLASSIFIED	NA
10041	P4_I6_M2	0.86
10042	UNCLASSIFIED	NA
10043	P6_I5_M1	0.88
10044	UNCLASSIFIED	NA
10045	UNCLASSIFIED	NA
10046	UNCLASSIFIED	NA
10047	P1_I42_M1	0.94
10048	UNCLASSIFIED	NA
10049	P1_I42_M1	0.83
10050	P1_I42_M1	0.89
10051	P1_I42_M1	0.87
10052	P3_I7_M7	0.9
10053	P1_I42_M1	0.95
10054	P2_I7_M4	0.86
10055	P1_I42_M1	0.95
10056	UNCLASSIFIED	NA
10057	UNCLASSIFIED	NA
10058	P1_I42_M1	0.96
10059	P1_I42_M1	0.95
10060	P1_I42_M1	0.95
10061	P1_I42_M1	0.95
10062	UNCLASSIFIED	NA
10063	P1_I42_M1	0.92
10064	P1_I42_M1	0.95
10065	P1_I42_M1	0.94
10066	UNCLASSIFIED	NA
10067	P1_I42_M1	0.86
10068	UNCLASSIFIED	NA
10069	P1_I42_M1	0.93
10070	P1_I42_M1	0.9
10071	P1_I42_M1	0.9
10072	P3_I7_M2	0.81
10073	P1_I42_M1	0.85
10074	P1_I42_M1	0.95
10075	P8_I4_M1	0.84
10076	P1_I42_M1	0.9
10077	P1_I42_M1	0.94
10078	P1_I42_M1	0.97
10079	P1_I42_M1	0.89
10080	P1_I42_M1	0.88
10081	UNCLASSIFIED	NA
10082	P1_I42_M1	0.94
10083	P1_I42_M1	0.9
10084	P1_I42_M1	0.92
10085	UNCLASSIFIED	NA
10086	P7_I3_M2	0.81
10087	P1_I42_M1	0.92
10088	UNCLASSIFIED	NA
10089	P1_I42_M1	0.88
10090	P3_I7_M2	0.85
10091	P3_I7_M4	0.87
10092	UNCLASSIFIED	NA
10093	P1_I42_M1	0.9
10094	UNCLASSIFIED	NA
10095	P1_I42_M1	0.92
10096	P1_I42_M1	0.95
10097	P1_I42_M1	0.94
10098	P2_I7_M2	0.86
10099	P1_I42_M1	0.95
10100	UNCLASSIFIED	NA
10101	P1_I42_M1	0.89
10102	P2_I7_M1	0.81
10103	P1_I42_M1	0.9
10104	UNCLASSIFIED	NA
10105	UNCLASSIFIED	NA
10106	P1_I42_M1	0.86
10107	P1_I42_M1	0.92
10108	P1_I42_M1	0.96
10109	UNCLASSIFIED	NA
10110	P1_I42_M1	0.92
10111	UNCLASSIFIED	NA
10112	UNCLASSIFIED	NA
10113	P2_I7_M1	0.85
10114	UNCLASSIFIED	NA
10115	P1_I42_M1	0.92
10116	P2_I7_M2	0.92
10117	P2_I7_M4	0.85
10118	P2_I7_M2	0.89
10119	UNCLASSIFIED	NA
10120	P1_I42_M1	0.94
10121	P3_I7_M7	0.88
10122	UNCLASSIFIED	NA
10123	P1_I42_M1	0.93
10124	UNCLASSIFIED	NA
10125	P1_I42_M1	0.95
10126	P2_I7_M1	0.83
10127	P4_I6_M3	0.88
10128	UNCLASSIFIED	NA
10129	P1_I42_M1	0.91
10130	P1_I42_M1	0.9
10131	P2_I7_M2	0.93
10132	P1_I42_M1	0.94
10133	P2_I7_M4	0.95
10134	P3_I7_M1	0.89
10135	P1_I42_M1	0.89
10136	P1_I42_M1	0.95
10137	P1_I42_M1	0.95
10138	P1_I42_M1	0.96
10139	P2_I7_M2	0.81
10140	UNCLASSIFIED	NA
10141	P2_I7_M4	0.88
10142	P1_I42_M1	0.86
10143	P1_I42_M1	0.85
10144	UNCLASSIFIED	NA
10145	P1_I42_M1	0.98
10146	P1_I42_M1	0.95
10147	UNCLASSIFIED	NA
10148	P1_I42_M1	0.95
10149	UNCLASSIFIED	NA
10150	UNCLASSIFIED	NA
10151	UNCLASSIFIED	NA
10152	P1_I42_M1	0.89
10153	P1_I42_M1	0.86
10154	P1_I42_M1	0.92
10155	P1_I42_M1	0.91
10156	UNCLASSIFIED	NA
10157	P1_I42_M1	0.93
10158	P1_I42_M1	0.97
10159	P1_I42_M1	0.91
10160	P1_I42_M1	0.89
10161	P1_I42_M1	0.86
10162	P1_I42_M1	0.87
10163	P1_I42_M1	0.87
10164	P1_I42_M1	0.94
10165	P1_I42_M1	0.91
10166	P1_I42_M1	0.94
10167	P1_I42_M1	0.93
10168	P1_I42_M1	0.92
10169	UNCLASSIFIED	NA
10170	UNCLASSIFIED	NA
10171	UNCLASSIFIED	NA
10172	UNCLASSIFIED	NA
10173	UNCLASSIFIED	NA
10174	P1_I42_M1	0.94
10175	P1_I42_M1	0.97
10176	P2_I7_M4	0.84
10177	UNCLASSIFIED	NA
10178	UNCLASSIFIED	NA
10179	UNCLASSIFIED	NA
10180	UNCLASSIFIED	NA
10181	UNCLASSIFIED	NA
10182	P1_I42_M1	0.96
10183	P1_I42_M1	0.89
10184	UNCLASSIFIED	NA
10185	P1_I42_M1	0.9
10186	P1_I42_M1	0.9
10187	P1_I42_M1	0.91
10188	P2_I7_M1	0.82
10189	P1_I42_M1	0.92
10190	UNCLASSIFIED	NA
10191	P1_I42_M1	0.93
10192	P1_I42_M1	0.93
10193	P1_I42_M1	0.92
10194	UNCLASSIFIED	NA
10195	P3_I7_M2	0.82
10196	P1_I42_M1	0.9
10197	P5_I5_M1	0.83
10198	P1_I42_M1	0.9
10199	P1_I42_M1	0.97
10200	UNCLASSIFIED	NA
10201	UNCLASSIFIED	NA
10202	P1_I42_M1	0.94
10203	P1_I42_M1	0.91
10204	P1_I42_M1	0.93
10205	P1_I42_M1	0.94
10206	P1_I42_M1	0.87
10207	P1_I42_M1	0.81
10208	P1_I42_M1	0.94
10209	P1_I42_M1	0.97
10210	UNCLASSIFIED	NA
10211	P1_I42_M1	0.98
10212	P1_I42_M1	0.97
10213	UNCLASSIFIED	NA
10214	P1_I42_M1	0.87
10215	UNCLASSIFIED	NA
10216	UNCLASSIFIED	NA
10217	UNCLASSIFIED	NA
10218	P3_I7_M1	0.85
10219	P1_I42_M1	0.97
10220	UNCLASSIFIED	NA
10221	P1_I42_M1	0.93
10222	UNCLASSIFIED	NA
10223	P1_I42_M1	0.95
10224	P1_I42_M1	0.84
10225	P2_I7_M2	0.9
10226	UNCLASSIFIED	NA
10227	UNCLASSIFIED	NA
10228	P1_I42_M1	0.89
10229	UNCLASSIFIED	NA
10230	P2_I7_M2	0.95
10231	UNCLASSIFIED	NA
10232	UNCLASSIFIED	NA
10233	UNCLASSIFIED	NA
10234	P3_I7_M2	0.87
10235	UNCLASSIFIED	NA
10236	UNCLASSIFIED	NA
10237	P1_I42_M1	0.97
10238	P1_I42_M1	0.92
10239	P1_I42_M1	0.95
10240	UNCLASSIFIED	NA
10241	UNCLASSIFIED	NA
10242	P2_I7_M3	0.8
10243	UNCLASSIFIED	NA
10244	P1_I42_M1	0.97
10245	P1_I42_M1	0.92
