Gene	Module	kME
11181	P1_I42_M2	0.92
11182	UNCLASSIFIED	NA
11183	P3_I9_M6	0.88
11184	P1_I42_M2	0.85
11185	UNCLASSIFIED	NA
11186	P5_I9_M1	0.81
11187	UNCLASSIFIED	NA
11188	P4_I11_M16	0.96
11189	UNCLASSIFIED	NA
11190	P1_I42_M1	0.96
11191	UNCLASSIFIED	NA
11192	UNCLASSIFIED	NA
11193	P1_I42_M1	0.83
11194	P2_I11_M2	0.9
11195	P1_I42_M2	0.87
11196	P2_I11_M2	0.87
11197	UNCLASSIFIED	NA
11198	UNCLASSIFIED	NA
11199	UNCLASSIFIED	NA
11200	P1_I42_M2	0.95
11201	UNCLASSIFIED	NA
11202	P4_I11_M10	0.93
11203	UNCLASSIFIED	NA
11204	P3_I9_M2	0.93
11205	P1_I42_M1	0.91
11206	UNCLASSIFIED	NA
11207	P1_I42_M2	0.92
11208	UNCLASSIFIED	NA
11209	UNCLASSIFIED	NA
11210	P1_I42_M1	0.84
11211	UNCLASSIFIED	NA
11212	UNCLASSIFIED	NA
11213	P1_I42_M1	0.94
11214	UNCLASSIFIED	NA
11215	UNCLASSIFIED	NA
11216	P4_I11_M4	0.9
11217	P1_I42_M1	0.9
11218	P1_I42_M1	0.82
11219	P1_I42_M1	0.82
11220	UNCLASSIFIED	NA
11221	UNCLASSIFIED	NA
11222	UNCLASSIFIED	NA
11223	UNCLASSIFIED	NA
11224	P2_I11_M2	0.94
11225	UNCLASSIFIED	NA
11226	P3_I9_M1	0.86
11227	P1_I42_M1	0.87
11228	P1_I42_M1	0.88
11229	P2_I11_M5	0.93
11230	P2_I11_M2	0.89
11231	UNCLASSIFIED	NA
11232	P1_I42_M2	0.95
11233	P6_I6_M5	0.84
11234	P1_I42_M2	0.86
11235	P8_I3_M2	0.83
11236	P1_I42_M2	0.89
11237	P1_I42_M1	0.89
11238	P3_I9_M3	0.84
11239	UNCLASSIFIED	NA
11240	P3_I9_M6	0.86
11241	UNCLASSIFIED	NA
11242	UNCLASSIFIED	NA
11243	P1_I42_M2	0.89
11244	P1_I42_M2	0.94
11245	P1_I42_M1	0.92
11246	P1_I42_M1	0.88
11247	P2_I11_M5	0.97
11248	P1_I42_M2	0.93
11249	UNCLASSIFIED	NA
11250	P1_I42_M1	0.92
11251	P2_I11_M1	0.83
11252	UNCLASSIFIED	NA
11253	P1_I42_M1	0.94
11254	P3_I9_M1	0.88
11255	P6_I6_M4	0.8
11256	P3_I9_M1	0.89
11257	P9_I4_M1	0.86
11258	P1_I42_M1	0.86
11259	UNCLASSIFIED	NA
11260	P1_I42_M2	0.96
11261	P1_I42_M1	0.93
11262	UNCLASSIFIED	NA
11263	UNCLASSIFIED	NA
11264	P2_I11_M1	0.88
11265	P2_I11_M5	0.94
11266	UNCLASSIFIED	NA
11267	P2_I11_M3	0.87
11268	P2_I11_M5	0.96
11269	P1_I42_M1	0.95
11270	P2_I11_M2	0.86
11271	UNCLASSIFIED	NA
11272	P4_I11_M6	0.91
11273	P2_I11_M4	0.87
11274	P1_I42_M2	0.87
11275	P1_I42_M2	0.88
11276	P10_I3_M2	0.82
11277	P4_I11_M3	0.93
11278	P1_I42_M2	0.92
11279	UNCLASSIFIED	NA
11280	P2_I11_M2	0.96
11281	P1_I42_M1	0.87
11282	UNCLASSIFIED	NA
11283	P3_I9_M8	0.89
11284	P2_I11_M3	0.93
11285	P1_I42_M2	0.97
11286	P1_I42_M1	0.89
11287	UNCLASSIFIED	NA
11288	UNCLASSIFIED	NA
11289	P5_I9_M2	0.83
11290	UNCLASSIFIED	NA
11291	UNCLASSIFIED	NA
11292	P12_I1_M1	0.86
11293	P3_I9_M8	0.84
11294	P1_I42_M1	0.88
11295	P2_I11_M1	0.9
11296	P2_I11_M3	0.89
11297	UNCLASSIFIED	NA
11298	UNCLASSIFIED	NA
11299	P1_I42_M1	0.96
11300	P2_I11_M2	0.87
11301	P2_I11_M5	0.82
11302	P1_I42_M2	0.93
11303	P2_I11_M2	0.82
11304	P2_I11_M2	0.82
11305	P2_I11_M5	0.83
11306	P2_I11_M4	0.84
11307	P6_I6_M9	0.84
11308	P2_I11_M2	0.86
11309	UNCLASSIFIED	NA
11310	UNCLASSIFIED	NA
11311	P2_I11_M4	0.86
11312	P1_I42_M2	0.9
11313	P3_I9_M4	0.84
11314	P1_I42_M1	0.9
11315	UNCLASSIFIED	NA
11316	P2_I11_M1	0.87
11317	UNCLASSIFIED	NA
11318	UNCLASSIFIED	NA
11319	P2_I11_M1	0.93
11320	P1_I42_M1	0.87
11321	UNCLASSIFIED	NA
11322	P1_I42_M2	0.91
11323	UNCLASSIFIED	NA
11324	P1_I42_M2	0.91
11325	UNCLASSIFIED	NA
11326	P2_I11_M4	0.9
11327	P1_I42_M2	0.88
11328	UNCLASSIFIED	NA
11329	UNCLASSIFIED	NA
11330	UNCLASSIFIED	NA
11331	UNCLASSIFIED	NA
11332	UNCLASSIFIED	NA
11333	P1_I42_M1	0.96
11334	P2_I11_M4	0.92
11335	P2_I11_M3	0.88
11336	P3_I9_M4	0.81
11337	UNCLASSIFIED	NA
11338	P1_I42_M2	0.93
11339	UNCLASSIFIED	NA
11340	P2_I11_M5	0.92
11341	UNCLASSIFIED	NA
11342	UNCLASSIFIED	NA
11343	P1_I42_M1	0.97
11344	P1_I42_M2	0.94
11345	P1_I42_M1	0.96
11346	P2_I11_M1	0.8
11347	UNCLASSIFIED	NA
11348	P3_I9_M2	0.84
11349	P3_I9_M1	0.82
11350	P2_I11_M1	0.88
11351	UNCLASSIFIED	NA
11352	UNCLASSIFIED	NA
11353	P1_I42_M2	0.94
11354	UNCLASSIFIED	NA
11355	P1_I42_M1	0.97
11356	P1_I42_M2	0.86
11357	P4_I11_M11	0.85
11358	P2_I11_M4	0.81
11359	P1_I42_M1	0.86
11360	P2_I11_M5	0.82
11361	UNCLASSIFIED	NA
11362	P4_I11_M1	0.88
11363	UNCLASSIFIED	NA
11364	UNCLASSIFIED	NA
11365	P1_I42_M1	0.83
11366	P3_I9_M1	0.82
11367	P1_I42_M1	0.85
11368	P1_I42_M2	0.93
11369	P2_I11_M1	0.85
11370	UNCLASSIFIED	NA
11371	UNCLASSIFIED	NA
11372	P1_I42_M1	0.89
11373	UNCLASSIFIED	NA
11374	P1_I42_M1	0.88
11375	UNCLASSIFIED	NA
11376	P3_I9_M7	0.89
11377	UNCLASSIFIED	NA
11378	P2_I11_M5	0.94
11379	P3_I9_M4	0.92
11380	UNCLASSIFIED	NA
11381	P3_I9_M7	0.85
11382	UNCLASSIFIED	NA
11383	P3_I9_M3	0.85
11384	P4_I11_M7	0.88
11385	UNCLASSIFIED	NA
11386	P1_I42_M2	0.93
11387	UNCLASSIFIED	NA
11388	P3_I9_M4	0.87
11389	UNCLASSIFIED	NA
11390	P3_I9_M5	0.93
11391	P1_I42_M2	0.96
11392	P1_I42_M1	0.82
11393	UNCLASSIFIED	NA
11394	UNCLASSIFIED	NA
11395	P2_I11_M2	0.84
11396	P1_I42_M2	0.91
11397	P6_I6_M7	0.81
11398	P4_I11_M2	0.84
11399	P1_I42_M1	0.89
11400	P4_I11_M6	0.85
11401	UNCLASSIFIED	NA
11402	UNCLASSIFIED	NA
11403	UNCLASSIFIED	NA
11404	P1_I42_M1	0.9
11405	UNCLASSIFIED	NA
11406	UNCLASSIFIED	NA
11407	UNCLASSIFIED	NA
11408	P3_I9_M3	0.81
11409	P1_I42_M2	0.93
11410	UNCLASSIFIED	NA
11411	UNCLASSIFIED	NA
11412	P4_I11_M2	0.89
11413	P1_I42_M1	0.94
11414	P1_I42_M1	0.93
11415	UNCLASSIFIED	NA
11416	UNCLASSIFIED	NA
11417	P1_I42_M2	0.81
11418	UNCLASSIFIED	NA
11419	P7_I4_M4	0.9
11420	P1_I42_M1	0.84
11421	P1_I42_M1	0.88
11422	UNCLASSIFIED	NA
11423	UNCLASSIFIED	NA
11424	UNCLASSIFIED	NA
11425	P1_I42_M1	0.9
11426	UNCLASSIFIED	NA
11427	P3_I9_M1	0.89
11428	P1_I42_M1	0.82
11429	UNCLASSIFIED	NA
11430	P3_I9_M2	0.83
11431	UNCLASSIFIED	NA
11432	P1_I42_M1	0.88
11433	UNCLASSIFIED	NA
11434	P1_I42_M1	0.94
11435	P1_I42_M1	0.96
11436	P1_I42_M2	0.91
11437	P2_I11_M1	0.88
11438	P4_I11_M8	0.85
11439	UNCLASSIFIED	NA
11440	P2_I11_M3	0.92
11441	P3_I9_M6	0.83
11442	UNCLASSIFIED	NA
11443	P1_I42_M1	0.93
11444	P2_I11_M2	0.87
11445	UNCLASSIFIED	NA
11446	P2_I11_M2	0.89
11447	UNCLASSIFIED	NA
11448	UNCLASSIFIED	NA
11449	UNCLASSIFIED	NA
11450	UNCLASSIFIED	NA
11451	UNCLASSIFIED	NA
11452	P1_I42_M2	0.89
11453	P1_I42_M1	0.96
11454	UNCLASSIFIED	NA
11455	UNCLASSIFIED	NA
11456	UNCLASSIFIED	NA
11457	UNCLASSIFIED	NA
11458	P3_I9_M1	0.87
11459	UNCLASSIFIED	NA
11460	P1_I42_M2	0.92
11461	P1_I42_M1	0.91
11462	P1_I42_M2	0.93
11463	P2_I11_M5	0.83
11464	P2_I11_M1	0.93
11465	P1_I42_M1	0.91
11466	P3_I9_M7	0.82
11467	UNCLASSIFIED	NA
11468	P2_I11_M1	0.89
11469	P2_I11_M2	0.9
11470	P1_I42_M1	0.87
11471	P2_I11_M2	0.85
11472	UNCLASSIFIED	NA
11473	P1_I42_M1	0.82
11474	P3_I9_M2	0.84
11475	P1_I42_M1	0.91
11476	UNCLASSIFIED	NA
11477	P1_I42_M1	0.92
11478	UNCLASSIFIED	NA
11479	UNCLASSIFIED	NA
11480	P1_I42_M2	0.92
11481	P6_I6_M4	0.88
11482	P3_I9_M8	0.85
11483	UNCLASSIFIED	NA
11484	P1_I42_M1	0.93
11485	P2_I11_M1	0.9
11486	P1_I42_M2	0.96
11487	P1_I42_M1	0.89
11488	P1_I42_M1	0.88
11489	UNCLASSIFIED	NA
11490	P1_I42_M1	0.94
11491	P1_I42_M1	0.96
11492	UNCLASSIFIED	NA
11493	P4_I11_M1	0.84
11494	P3_I9_M2	0.86
11495	UNCLASSIFIED	NA
11496	UNCLASSIFIED	NA
11497	P2_I11_M4	0.87
11498	UNCLASSIFIED	NA
11499	UNCLASSIFIED	NA
11500	P2_I11_M3	0.89
11501	P1_I42_M1	0.92
11502	UNCLASSIFIED	NA
11503	P2_I11_M5	0.84
11504	P2_I11_M3	0.83
11505	P7_I4_M3	0.83
11506	UNCLASSIFIED	NA
11507	P2_I11_M4	0.86
11508	UNCLASSIFIED	NA
11509	UNCLASSIFIED	NA
11510	UNCLASSIFIED	NA
11511	UNCLASSIFIED	NA
11512	P1_I42_M2	0.95
11513	UNCLASSIFIED	NA
11514	P3_I9_M3	0.95
11515	UNCLASSIFIED	NA
11516	UNCLASSIFIED	NA
11517	P1_I42_M1	0.92
11518	UNCLASSIFIED	NA
11519	UNCLASSIFIED	NA
11520	UNCLASSIFIED	NA
11521	P2_I11_M2	0.87
11522	P1_I42_M1	0.94
11523	P2_I11_M2	0.96
11524	P1_I42_M2	0.9
11525	UNCLASSIFIED	NA
11526	P1_I42_M2	0.96
11527	UNCLASSIFIED	NA
11528	P4_I11_M6	0.86
11529	UNCLASSIFIED	NA
11530	P2_I11_M1	0.88
11531	UNCLASSIFIED	NA
11532	P1_I42_M2	0.9
11533	P2_I11_M4	0.89
11534	UNCLASSIFIED	NA
11535	P2_I11_M2	0.83
11536	P1_I42_M1	0.95
11537	P2_I11_M2	0.9
11538	P7_I4_M1	0.84
11539	P1_I42_M2	0.88
11540	P1_I42_M1	0.89
11541	P2_I11_M1	0.87
11542	P4_I11_M2	0.86
11543	UNCLASSIFIED	NA
11544	UNCLASSIFIED	NA
11545	UNCLASSIFIED	NA
11546	P1_I42_M1	0.93
11547	UNCLASSIFIED	NA
11548	UNCLASSIFIED	NA
11549	P2_I11_M1	0.91
11550	P4_I11_M8	0.9
11551	UNCLASSIFIED	NA
11552	UNCLASSIFIED	NA
11553	UNCLASSIFIED	NA
11554	P1_I42_M2	0.92
11555	P1_I42_M2	0.91
11556	UNCLASSIFIED	NA
11557	P2_I11_M1	0.84
11558	P3_I9_M7	0.82
11559	UNCLASSIFIED	NA
11560	UNCLASSIFIED	NA
11561	P2_I11_M2	0.87
11562	P2_I11_M2	0.92
11563	UNCLASSIFIED	NA
11564	P3_I9_M3	0.92
11565	UNCLASSIFIED	NA
11566	P2_I11_M1	0.93
11567	UNCLASSIFIED	NA
11568	UNCLASSIFIED	NA
11569	P1_I42_M1	0.9
11570	P2_I11_M5	0.84
11571	UNCLASSIFIED	NA
11572	P5_I9_M1	0.82
11573	P1_I42_M1	0.88
11574	P1_I42_M2	0.93
11575	P4_I11_M14	0.87
11576	P5_I9_M2	0.85
11577	UNCLASSIFIED	NA
11578	P2_I11_M1	0.93
11579	P1_I42_M1	0.9
11580	P1_I42_M1	0.95
11581	UNCLASSIFIED	NA
11582	UNCLASSIFIED	NA
11583	UNCLASSIFIED	NA
11584	UNCLASSIFIED	NA
11585	P1_I42_M2	0.96
11586	P4_I11_M4	0.92
11587	P2_I11_M5	0.9
11588	P1_I42_M1	0.91
11589	P2_I11_M1	0.92
11590	P3_I9_M6	0.84
11591	P1_I42_M1	0.93
11592	P2_I11_M1	0.93
11593	P1_I42_M1	0.92
11594	P5_I9_M7	0.83
11595	UNCLASSIFIED	NA
11596	UNCLASSIFIED	NA
11597	UNCLASSIFIED	NA
11598	P2_I11_M1	0.86
11599	UNCLASSIFIED	NA
11600	UNCLASSIFIED	NA
11601	P1_I42_M2	0.88
11602	P1_I42_M1	0.88
11603	UNCLASSIFIED	NA
11604	P2_I11_M5	0.9
11605	P1_I42_M1	0.89
11606	UNCLASSIFIED	NA
11607	UNCLASSIFIED	NA
11608	P2_I11_M5	0.82
11609	P2_I11_M5	0.85
11610	UNCLASSIFIED	NA
11611	P3_I9_M7	0.82
11612	P1_I42_M1	0.95
11613	P3_I9_M2	0.93
11614	UNCLASSIFIED	NA
11615	P2_I11_M1	0.86
11616	P8_I3_M1	0.82
11617	UNCLASSIFIED	NA
11618	P1_I42_M1	0.84
11619	UNCLASSIFIED	NA
11620	UNCLASSIFIED	NA
11621	P2_I11_M1	0.9
11622	P2_I11_M5	0.88
11623	UNCLASSIFIED	NA
11624	P1_I42_M2	0.94
11625	P2_I11_M3	0.87
11626	UNCLASSIFIED	NA
11627	UNCLASSIFIED	NA
11628	P4_I11_M9	0.87
11629	P1_I42_M1	0.95
11630	P2_I11_M3	0.86
11631	P4_I11_M5	0.89
11632	UNCLASSIFIED	NA
11633	P4_I11_M15	0.84
11634	UNCLASSIFIED	NA
11635	UNCLASSIFIED	NA
11636	UNCLASSIFIED	NA
11637	P4_I11_M2	0.83
11638	UNCLASSIFIED	NA
11639	P2_I11_M1	0.87
11640	UNCLASSIFIED	NA
11641	UNCLASSIFIED	NA
11642	UNCLASSIFIED	NA
11643	P7_I4_M2	0.82
11644	P2_I11_M5	0.89
11645	UNCLASSIFIED	NA
11646	P3_I9_M2	0.9
11647	P1_I42_M1	0.89
11648	P1_I42_M2	0.92
11649	UNCLASSIFIED	NA
11650	P7_I4_M3	0.87
11651	P1_I42_M1	0.91
11652	P3_I9_M2	0.82
11653	P6_I6_M5	0.88
11654	UNCLASSIFIED	NA
11655	UNCLASSIFIED	NA
11656	UNCLASSIFIED	NA
11657	P1_I42_M1	0.91
11658	UNCLASSIFIED	NA
11659	UNCLASSIFIED	NA
11660	P1_I42_M1	0.88
11661	UNCLASSIFIED	NA
11662	P2_I11_M2	0.9
11663	P2_I11_M2	0.86
11664	UNCLASSIFIED	NA
11665	P2_I11_M1	0.92
11666	P1_I42_M1	0.84
11667	P2_I11_M1	0.89
11668	P1_I42_M1	0.94
11669	UNCLASSIFIED	NA
11670	UNCLASSIFIED	NA
11671	P1_I42_M2	0.93
11672	UNCLASSIFIED	NA
11673	UNCLASSIFIED	NA
11674	UNCLASSIFIED	NA
11675	P3_I9_M2	0.84
11676	P2_I11_M5	0.84
11677	UNCLASSIFIED	NA
11678	P4_I11_M3	0.88
11679	P1_I42_M2	0.95
11680	UNCLASSIFIED	NA
11681	P4_I11_M6	0.82
11682	P2_I11_M1	0.84
11683	P7_I4_M1	0.8
11684	UNCLASSIFIED	NA
11685	UNCLASSIFIED	NA
11686	UNCLASSIFIED	NA
11687	P2_I11_M3	0.83
11688	P1_I42_M1	0.93
11689	UNCLASSIFIED	NA
11690	P1_I42_M1	0.91
11691	UNCLASSIFIED	NA
11692	UNCLASSIFIED	NA
11693	UNCLASSIFIED	NA
11694	P1_I42_M1	0.96
11695	P1_I42_M1	0.94
11696	P1_I42_M2	0.83
11697	P3_I9_M4	0.85
11698	UNCLASSIFIED	NA
11699	UNCLASSIFIED	NA
11700	UNCLASSIFIED	NA
11701	P4_I11_M13	0.89
11702	P1_I42_M1	0.96
11703	P1_I42_M1	0.82
11704	UNCLASSIFIED	NA
11705	UNCLASSIFIED	NA
11706	P1_I42_M1	0.86
11707	P3_I9_M4	0.86
11708	UNCLASSIFIED	NA
11709	P3_I9_M1	0.88
11710	UNCLASSIFIED	NA
11711	P1_I42_M1	0.87
11712	UNCLASSIFIED	NA
11713	P2_I11_M3	0.89
11714	P3_I9_M3	0.88
11715	P2_I11_M5	0.82
11716	UNCLASSIFIED	NA
11717	P5_I9_M7	0.83
11718	UNCLASSIFIED	NA
11719	P1_I42_M1	0.89
11720	P2_I11_M3	0.85
11721	P4_I11_M11	0.82
11722	P2_I11_M1	0.9
11723	P1_I42_M2	0.89
11724	P1_I42_M2	0.87
11725	UNCLASSIFIED	NA
11726	P1_I42_M1	0.88
11727	P1_I42_M2	0.95
11728	P1_I42_M1	0.91
11729	P4_I11_M5	0.94
11730	P1_I42_M1	0.96
11731	UNCLASSIFIED	NA
11732	UNCLASSIFIED	NA
11733	P1_I42_M2	0.84
11734	P5_I9_M3	0.85
11735	P2_I11_M2	0.95
11736	P1_I42_M2	0.87
11737	P1_I42_M1	0.87
11738	P2_I11_M1	0.95
11739	UNCLASSIFIED	NA
11740	UNCLASSIFIED	NA
11741	P1_I42_M2	0.87
11742	UNCLASSIFIED	NA
11743	P3_I9_M1	0.9
11744	UNCLASSIFIED	NA
11745	UNCLASSIFIED	NA
11746	P1_I42_M1	0.91
11747	P1_I42_M1	0.93
11748	P1_I42_M2	0.91
11749	P2_I11_M3	0.85
11750	P2_I11_M5	0.9
11751	P1_I42_M2	0.96
11752	P3_I9_M4	0.91
11753	P1_I42_M2	0.89
11754	P1_I42_M1	0.86
11755	UNCLASSIFIED	NA
11756	P2_I11_M5	0.88
11757	UNCLASSIFIED	NA
11758	P4_I11_M2	0.81
11759	P1_I42_M1	0.89
11760	UNCLASSIFIED	NA
11761	UNCLASSIFIED	NA
11762	UNCLASSIFIED	NA
11763	P5_I9_M2	0.85
11764	P2_I11_M5	0.87
11765	UNCLASSIFIED	NA
11766	P1_I42_M1	0.9
11767	P1_I42_M2	0.95
11768	P2_I11_M5	0.94
11769	P1_I42_M1	0.89
11770	UNCLASSIFIED	NA
11771	UNCLASSIFIED	NA
11772	UNCLASSIFIED	NA
11773	UNCLASSIFIED	NA
11774	P3_I9_M5	0.91
11775	UNCLASSIFIED	NA
11776	P3_I9_M2	0.92
11777	P3_I9_M1	0.87
11778	P1_I42_M1	0.91
11779	P1_I42_M1	0.95
11780	UNCLASSIFIED	NA
11781	P3_I9_M3	0.84
11782	P2_I11_M5	0.87
11783	P1_I42_M2	0.95
11784	P2_I11_M2	0.86
11785	P4_I11_M10	0.88
11786	P2_I11_M2	0.89
11787	P3_I9_M8	0.81
11788	P6_I6_M1	0.81
11789	UNCLASSIFIED	NA
11790	P5_I9_M10	0.84
11791	UNCLASSIFIED	NA
11792	UNCLASSIFIED	NA
11793	UNCLASSIFIED	NA
11794	P1_I42_M1	0.92
11795	P2_I11_M2	0.87
11796	UNCLASSIFIED	NA
11797	P2_I11_M2	0.91
11798	P2_I11_M5	0.8
11799	UNCLASSIFIED	NA
11800	P2_I11_M1	0.92
11801	UNCLASSIFIED	NA
11802	UNCLASSIFIED	NA
11803	UNCLASSIFIED	NA
11804	P2_I11_M2	0.93
11805	UNCLASSIFIED	NA
11806	P1_I42_M1	0.95
11807	UNCLASSIFIED	NA
11808	UNCLASSIFIED	NA
11809	UNCLASSIFIED	NA
11810	P5_I9_M11	0.82
11811	P2_I11_M2	0.86
11812	UNCLASSIFIED	NA
11813	P1_I42_M1	0.96
11814	UNCLASSIFIED	NA
11815	UNCLASSIFIED	NA
11816	P5_I9_M9	0.84
11817	P2_I11_M5	0.81
11818	P2_I11_M1	0.87
11819	UNCLASSIFIED	NA
11820	P1_I42_M2	0.86
11821	UNCLASSIFIED	NA
11822	UNCLASSIFIED	NA
11823	P4_I11_M1	0.85
11824	P1_I42_M1	0.91
11825	P1_I42_M2	0.88
11826	UNCLASSIFIED	NA
11827	UNCLASSIFIED	NA
11828	P1_I42_M1	0.95
11829	UNCLASSIFIED	NA
11830	UNCLASSIFIED	NA
11831	UNCLASSIFIED	NA
11832	P4_I11_M4	0.82
11833	P1_I42_M1	0.88
11834	P1_I42_M1	0.89
11835	P1_I42_M1	0.96
11836	UNCLASSIFIED	NA
11837	P1_I42_M2	0.85
11838	P2_I11_M1	0.87
11839	P4_I11_M9	0.87
11840	P2_I11_M1	0.94
11841	UNCLASSIFIED	NA
11842	P1_I42_M1	0.93
11843	UNCLASSIFIED	NA
11844	UNCLASSIFIED	NA
11845	UNCLASSIFIED	NA
11846	P4_I11_M10	0.86
11847	P1_I42_M2	0.98
11848	UNCLASSIFIED	NA
11849	P4_I11_M3	0.83
11850	P1_I42_M1	0.89
11851	P5_I9_M8	0.89
11852	P1_I42_M2	0.95
11853	UNCLASSIFIED	NA
11854	P1_I42_M2	0.9
11855	UNCLASSIFIED	NA
11856	UNCLASSIFIED	NA
11857	P1_I42_M1	0.82
11858	P4_I11_M2	0.89
11859	UNCLASSIFIED	NA
11860	P2_I11_M2	0.88
11861	UNCLASSIFIED	NA
11862	P8_I3_M1	0.82
11863	P1_I42_M1	0.89
11864	P1_I42_M1	0.83
11865	UNCLASSIFIED	NA
11866	P2_I11_M2	0.93
11867	UNCLASSIFIED	NA
11868	UNCLASSIFIED	NA
11869	P3_I9_M8	0.82
11870	P1_I42_M2	0.91
11871	P1_I42_M1	0.86
11872	UNCLASSIFIED	NA
11873	UNCLASSIFIED	NA
11874	P1_I42_M1	0.97
11875	P5_I9_M5	0.9
11876	P1_I42_M1	0.88
11877	P3_I9_M6	0.92
11878	UNCLASSIFIED	NA
11879	UNCLASSIFIED	NA
11880	P1_I42_M2	0.92
11881	UNCLASSIFIED	NA
11882	UNCLASSIFIED	NA
11883	UNCLASSIFIED	NA
11884	P1_I42_M2	0.96
11885	P1_I42_M2	0.95
11886	P4_I11_M14	0.91
11887	P2_I11_M1	0.9
11888	P4_I11_M2	0.89
11889	P2_I11_M5	0.91
11890	UNCLASSIFIED	NA
11891	UNCLASSIFIED	NA
11892	P3_I9_M5	0.93
11893	UNCLASSIFIED	NA
11894	P3_I9_M1	0.84
11895	P2_I11_M2	0.87
11896	UNCLASSIFIED	NA
11897	UNCLASSIFIED	NA
11898	P3_I9_M1	0.84
11899	P1_I42_M1	0.91
11900	P4_I11_M1	0.83
11901	UNCLASSIFIED	NA
11902	P1_I42_M1	0.95
11903	UNCLASSIFIED	NA
11904	P7_I4_M4	0.88
11905	P1_I42_M1	0.84
11906	UNCLASSIFIED	NA
11907	UNCLASSIFIED	NA
11908	P1_I42_M1	0.87
11909	P1_I42_M2	0.94
11910	UNCLASSIFIED	NA
11911	P1_I42_M1	0.95
11912	UNCLASSIFIED	NA
11913	UNCLASSIFIED	NA
11914	P1_I42_M1	0.86
11915	P3_I9_M1	0.81
11916	UNCLASSIFIED	NA
11917	UNCLASSIFIED	NA
11918	P1_I42_M1	0.87
11919	P13_I3_M2	0.88
11920	P2_I11_M4	0.86
11921	P1_I42_M1	0.93
11922	P1_I42_M1	0.94
11923	UNCLASSIFIED	NA
11924	UNCLASSIFIED	NA
11925	P2_I11_M1	0.91
11926	UNCLASSIFIED	NA
11927	P1_I42_M1	0.81
11928	UNCLASSIFIED	NA
11929	P3_I9_M1	0.87
11930	P2_I11_M1	0.83
11931	P2_I11_M1	0.94
11932	P1_I42_M2	0.87
11933	P1_I42_M2	0.93
11934	P2_I11_M3	0.91
11935	P6_I6_M2	0.93
11936	P1_I42_M1	0.89
11937	P6_I6_M8	0.95
11938	UNCLASSIFIED	NA
11939	P1_I42_M1	0.95
11940	P2_I11_M1	0.89
11941	P1_I42_M2	0.89
11942	P1_I42_M1	0.89
11943	P1_I42_M1	0.95
11944	P2_I11_M3	0.92
11945	P1_I42_M1	0.87
11946	P1_I42_M1	0.92
11947	UNCLASSIFIED	NA
11948	P2_I11_M2	0.89
11949	P1_I42_M1	0.85
11950	P6_I6_M5	0.85
11951	P2_I11_M4	0.83
11952	UNCLASSIFIED	NA
11953	P2_I11_M2	0.92
11954	P1_I42_M1	0.91
11955	UNCLASSIFIED	NA
11956	UNCLASSIFIED	NA
11957	UNCLASSIFIED	NA
11958	P1_I42_M2	0.95
11959	P5_I9_M9	0.88
11960	P1_I42_M1	0.94
11961	P3_I9_M1	0.82
11962	P2_I11_M5	0.91
11963	P2_I11_M4	0.9
11964	UNCLASSIFIED	NA
11965	P4_I11_M8	0.8
11966	UNCLASSIFIED	NA
11967	UNCLASSIFIED	NA
11968	P3_I9_M7	0.87
11969	P3_I9_M2	0.89
11970	P2_I11_M1	0.83
11971	UNCLASSIFIED	NA
11972	P1_I42_M2	0.93
11973	UNCLASSIFIED	NA
11974	UNCLASSIFIED	NA
11975	UNCLASSIFIED	NA
11976	P2_I11_M2	0.9
11977	P1_I42_M2	0.89
11978	P3_I9_M5	0.91
11979	P6_I6_M8	0.88
11980	UNCLASSIFIED	NA
11981	P1_I42_M1	0.92
11982	UNCLASSIFIED	NA
11983	P1_I42_M2	0.92
11984	UNCLASSIFIED	NA
11985	P5_I9_M8	0.83
11986	UNCLASSIFIED	NA
11987	P9_I4_M1	0.83
11988	UNCLASSIFIED	NA
11989	P3_I9_M8	0.83
11990	P2_I11_M1	0.95
11991	P1_I42_M1	0.93
11992	P1_I42_M1	0.83
11993	P11_I2_M1	0.85
11994	UNCLASSIFIED	NA
11995	P1_I42_M1	0.97
11996	P6_I6_M1	0.84
11997	UNCLASSIFIED	NA
11998	P1_I42_M1	0.9
11999	P1_I42_M2	0.93
12000	UNCLASSIFIED	NA
12001	P1_I42_M1	0.88
12002	UNCLASSIFIED	NA
12003	P1_I42_M1	0.87
12004	P2_I11_M2	0.85
12005	P2_I11_M3	0.92
12006	P2_I11_M1	0.84
12007	UNCLASSIFIED	NA
12008	UNCLASSIFIED	NA
12009	P1_I42_M2	0.88
12010	UNCLASSIFIED	NA
12011	UNCLASSIFIED	NA
12012	P4_I11_M11	0.88
12013	UNCLASSIFIED	NA
12014	P2_I11_M4	0.85
12015	P1_I42_M1	0.84
12016	P1_I42_M1	0.9
12017	UNCLASSIFIED	NA
12018	P6_I6_M8	0.85
12019	P1_I42_M1	0.89
12020	P1_I42_M1	0.92
12021	P2_I11_M1	0.89
12022	P2_I11_M2	0.93
12023	UNCLASSIFIED	NA
12024	P1_I42_M2	0.95
12025	P7_I4_M1	0.83
12026	UNCLASSIFIED	NA
12027	P1_I42_M2	0.89
12028	UNCLASSIFIED	NA
12029	UNCLASSIFIED	NA
12030	P3_I9_M7	0.82
12031	P1_I42_M1	0.81
12032	UNCLASSIFIED	NA
12033	UNCLASSIFIED	NA
