Gene	Module	kME
3335	P1_I1_M1	0.93
3336	P1_I1_M1	0.94
3339	P1_I1_M3	0.79
3342	P1_I1_M2	0.84
3345	P1_I1_M2	0.92
3346	P1_I1_M2	0.88
3348	P1_I1_M1	0.96
3351	P1_I1_M2	0.91
3352	P1_I1_M2	0.9
3353	P1_I1_M1	0.87
3354	P1_I1_M5	0.83
3355	P1_I1_M1	0.67
3356	P1_I1_M1	0.94
3360	P1_I1_M1	0.9
3362	P1_I1_M1	0.92
3363	P1_I1_M1	0.92
3365	P1_I1_M1	0.93
3367	P1_I1_M1	0.95
3368	P1_I1_M1	0.89
3369	P1_I1_M5	0.88
3370	P1_I1_M1	0.79
3374	P1_I1_M2	0.91
3375	P1_I1_M2	0.93
3377	P1_I1_M1	0.93
3378	P1_I1_M1	0.87
3379	P1_I1_M3	0.85
3380	P1_I1_M3	0.89
3386	P1_I1_M2	0.93
3388	P1_I1_M1	0.9
3389	P1_I1_M1	0.78
3392	P1_I1_M3	0.91
3393	P1_I1_M1	0.87
3394	P1_I1_M1	0.95
3395	P1_I1_M1	0.65
3399	P1_I1_M1	0.8
3400	P1_I1_M3	0.9
3404	P1_I1_M3	0.94
3405	P1_I1_M1	0.85
3407	P1_I1_M3	0.87
3408	P1_I1_M1	0.92
3412	P1_I1_M1	0.92
3413	P1_I1_M1	0.87
3414	P1_I1_M1	0.88
3415	P1_I1_M1	0.86
3416	P1_I1_M1	0.91
3417	P1_I1_M1	0.93
3418	P1_I1_M1	0.92
3419	P1_I1_M1	0.89
3420	P1_I1_M3	0.91
3421	P1_I1_M1	0.79
3422	P1_I1_M1	0.87
3423	P1_I1_M3	0.88
3425	P1_I1_M1	0.83
3427	P1_I1_M1	0.95
3428	P1_I1_M1	0.95
3429	P1_I1_M1	0.86
3434	P1_I1_M1	0.94
3435	P1_I1_M1	0.71
3436	P1_I1_M1	0.92
3437	P1_I1_M1	0.92
3438	P1_I1_M2	0.93
3440	P1_I1_M2	0.88
3443	P1_I1_M1	0.79
3447	P1_I1_M4	0.84
3448	P1_I1_M2	0.92
3451	P1_I1_M2	0.94
3452	P1_I1_M3	0.91
3453	P1_I1_M2	0.97
3455	P1_I1_M4	0.81
3456	P1_I1_M3	0.96
3458	P1_I1_M5	0.77
3459	P1_I1_M3	0.94
3462	P1_I1_M1	0.94
3464	P1_I1_M1	0.85
3465	P1_I1_M1	0.9
3466	P1_I1_M3	0.84
3469	P1_I1_M1	0.92
3471	P1_I1_M1	0.95
3472	P1_I1_M2	0.92
3473	P1_I1_M4	0.91
3476	P1_I1_M1	0.94
3477	P1_I1_M1	0.95
3478	P1_I1_M3	0.93
3482	P1_I1_M1	0.92
3483	P1_I1_M2	0.89
3487	P1_I1_M1	0.85
3488	P1_I1_M3	0.89
3490	P1_I1_M3	0.94
3491	P1_I1_M2	0.82
3493	P1_I1_M2	0.81
3494	P1_I1_M1	0.97
3495	P1_I1_M5	0.85
3496	P1_I1_M5	0.81
3497	P1_I1_M1	0.8
3498	P1_I1_M2	0.85
3499	P1_I1_M4	0.91
3500	P1_I1_M5	0.82
3506	P1_I1_M1	0.79
3507	P1_I1_M1	0.92
3508	P1_I1_M1	0.65
3510	P1_I1_M1	0.89
3511	P1_I1_M1	0.88
3513	P1_I1_M1	0.92
3516	P1_I1_M3	0.84
3517	P1_I1_M3	0.88
3518	P1_I1_M1	0.7
3520	P1_I1_M2	0.93
3521	P1_I1_M1	0.87
3522	P1_I1_M2	0.89
3524	P1_I1_M1	0.62
3526	P1_I1_M1	0.92
3528	P1_I1_M1	0.93
3531	P1_I1_M1	0.67
3533	P1_I1_M3	0.82
3534	P1_I1_M1	0.93
3535	P1_I1_M1	0.94
3536	P1_I1_M1	0.82
3538	P1_I1_M1	0.84
3539	P1_I1_M5	0.84
3540	P1_I1_M1	0.58
3543	P1_I1_M3	0.9
3544	P1_I1_M1	0.85
3547	P1_I1_M1	0.93
3548	P1_I1_M1	0.91
3549	P1_I1_M2	0.9
3550	P1_I1_M2	0.82
3553	P1_I1_M1	0.95
3554	P1_I1_M1	0.93
3555	P1_I1_M3	0.83
3556	P1_I1_M1	0.88
3557	P1_I1_M1	0.85
3558	P1_I1_M9	0.85
3559	P1_I1_M1	0.87
3560	P1_I1_M1	0.8
3563	P1_I1_M1	0.98
3564	P1_I1_M2	0.82
3565	P1_I1_M1	0.83
3567	P1_I1_M1	0.93
3568	P1_I1_M1	0.92
3572	P1_I1_M7	0.92
3574	P1_I1_M1	0.85
3579	P1_I1_M1	0.84
3580	P1_I1_M1	0.95
3581	P1_I1_M1	0.75
3582	P1_I1_M1	0.87
3583	P1_I1_M1	0.93
3584	P1_I1_M2	0.94
3586	P1_I1_M1	0.87
3587	P1_I1_M1	0.93
3588	P1_I1_M1	0.86
3589	P1_I1_M1	0.96
3590	P1_I1_M1	0.88
3595	P1_I1_M1	0.92
3597	P1_I1_M2	0.83
3598	P1_I1_M1	0.89
3599	P1_I1_M1	0.91
3600	P1_I1_M1	0.81
3605	P1_I1_M1	0.65
3606	P1_I1_M2	0.83
3607	P1_I1_M3	0.9
3608	P1_I1_M2	0.93
3609	P1_I1_M1	0.86
3612	P1_I1_M1	0.85
3614	P1_I1_M3	0.87
3615	P1_I1_M1	0.87
3616	P1_I1_M1	0.9
3617	P1_I1_M5	0.88
3618	P1_I1_M1	0.91
3621	P1_I1_M1	0.79
3622	P1_I1_M1	0.9
3623	P1_I1_M1	0.81
3624	P1_I1_M1	0.81
3625	P1_I1_M1	0.96
3626	P1_I1_M1	0.8
3630	P1_I1_M2	0.86
3631	P1_I1_M2	0.92
3633	P1_I1_M2	0.98
3639	P1_I1_M1	0.91
3640	P1_I1_M2	0.92
3641	P1_I1_M2	0.87
3642	P1_I1_M3	0.88
3643	P1_I1_M4	0.93
3644	P1_I1_M1	0.85
3645	P1_I1_M2	0.9
3646	P1_I1_M2	0.94
3648	P1_I1_M2	0.77
3649	P1_I1_M1	0.94
3651	P1_I1_M6	0.84
3655	P1_I1_M2	0.79
3657	P1_I1_M1	0.96
3658	P1_I1_M5	0.94
3663	P1_I1_M1	0.64
3665	P1_I1_M1	0.92
3666	P1_I1_M1	0.91
3669	P1_I1_M1	0.9
3670	P1_I1_M1	0.88
3671	P1_I1_M1	0.88
3674	P1_I1_M1	0.92
3675	P1_I1_M1	0.79
3676	P1_I1_M8	0.84
3677	P1_I1_M2	0.93
3679	P1_I1_M1	0.89
3680	P1_I1_M4	0.85
3682	P1_I1_M2	0.94
3683	P1_I1_M9	0.8
3686	P1_I1_M1	0.94
3687	P1_I1_M1	0.93
3689	P1_I1_M2	0.93
3690	P1_I1_M1	0.92
3691	P1_I1_M2	0.94
3696	P1_I1_M1	0.92
3697	P1_I1_M1	0.91
3698	P1_I1_M3	0.88
3699	P1_I1_M2	0.93
3701	P1_I1_M1	0.89
3702	P1_I1_M1	0.95
3703	P1_I1_M1	0.88
3704	P1_I1_M1	0.68
3706	P1_I1_M4	0.84
3707	P1_I1_M1	0.73
3708	P1_I1_M2	0.86
3709	P1_I1_M1	0.86
3711	P1_I1_M1	0.86
3712	P1_I1_M1	0.9
3713	P1_I1_M1	0.9
3715	P1_I1_M2	0.92
3716	P1_I1_M1	0.94
3718	P1_I1_M2	0.92
3720	P1_I1_M3	0.92
3724	P1_I1_M2	0.94
3725	P1_I1_M2	0.93
3726	P1_I1_M3	0.85
3728	P1_I1_M2	0.94
3731	P1_I1_M1	0.78
3733	P1_I1_M2	0.94
3734	P1_I1_M2	0.92
3736	P1_I1_M2	0.89
3739	P1_I1_M2	0.82
3740	P1_I1_M4	0.88
3744	P1_I1_M1	0.87
3747	P1_I1_M1	0.89
3750	P1_I1_M1	0.9
3751	P1_I1_M1	0.95
3753	P1_I1_M1	0.92
3754	P1_I1_M3	0.89
3759	P1_I1_M1	0.82
3761	P1_I1_M1	0.89
3762	P1_I1_M2	0.95
3764	P1_I1_M1	0.87
3765	P1_I1_M1	0.63
3766	P1_I1_M1	0.91
3768	P1_I1_M1	0.93
3770	P1_I1_M1	0.89
3773	P1_I1_M1	0.92
3775	P1_I1_M1	0.78
3779	P1_I1_M1	0.83
3780	P1_I1_M5	0.78
3781	P1_I1_M2	0.87
3783	P1_I1_M2	0.94
3788	P1_I1_M2	0.92
3789	P1_I1_M3	0.87
3793	P1_I1_M2	0.93
3794	P1_I1_M2	0.96
3795	P1_I1_M2	0.86
3796	P1_I1_M4	0.87
3798	P1_I1_M1	0.81
3799	P1_I1_M4	0.88
3800	P1_I1_M1	0.9
3803	P1_I1_M1	0.71
3804	P1_I1_M7	0.86
3806	P1_I1_M1	0.72
3815	P1_I1_M2	0.91
3816	P1_I1_M2	0.93
3819	P1_I1_M1	0.88
3820	P1_I1_M1	0.7
3821	P1_I1_M2	0.88
3822	P1_I1_M3	0.88
3824	P1_I1_M2	0.86
3825	P1_I1_M2	0.87
3826	P1_I1_M1	0.89
3828	P1_I1_M5	0.88
3830	P1_I1_M2	0.9
3831	P1_I1_M1	0.87
3833	P1_I1_M2	0.9
3834	P1_I1_M1	0.67
3836	P1_I1_M1	0.91
3838	P1_I1_M1	0.81
3839	P1_I1_M1	0.89
3840	P1_I1_M3	0.85
3841	P1_I1_M1	0.85
3842	P1_I1_M1	0.89
3846	P1_I1_M1	0.66
3847	P1_I1_M1	0.82
3848	P1_I1_M4	0.9
3849	P1_I1_M1	0.8
3850	P1_I1_M2	0.93
3851	P1_I1_M1	0.93
3853	P1_I1_M1	0.93
3854	P1_I1_M1	0.88
3855	P1_I1_M2	0.88
3857	P1_I1_M1	0.91
3858	P1_I1_M7	0.91
3862	P1_I1_M1	0.94
3863	P1_I1_M4	0.83
3864	P1_I1_M2	0.81
3865	P1_I1_M2	0.89
3867	P1_I1_M2	0.81
3868	P1_I1_M2	0.95
3870	P1_I1_M3	0.91
3873	P1_I1_M2	0.85
3877	P1_I1_M9	0.89
3878	P1_I1_M4	0.84
3879	P1_I1_M1	0.94
3882	P1_I1_M1	0.88
3885	P1_I1_M2	0.84
3886	P1_I1_M5	0.84
3887	P1_I1_M2	0.92
3888	P1_I1_M1	0.93
3889	P1_I1_M1	0.91
3892	P1_I1_M2	0.92
3895	P1_I1_M1	0.85
3897	P1_I1_M1	0.85
3898	P1_I1_M2	0.87
3900	P1_I1_M7	0.86
3902	P1_I1_M5	0.86
3903	P1_I1_M2	0.88
3905	P1_I1_M2	0.93
3907	P1_I1_M2	0.97
3909	P1_I1_M4	0.87
3910	P1_I1_M2	0.9
3911	P1_I1_M2	0.96
3912	P1_I1_M2	0.95
3913	P1_I1_M3	0.86
3914	P1_I1_M1	0.94
3915	P1_I1_M3	0.89
3916	P1_I1_M2	0.91
3919	P1_I1_M2	0.94
3920	P1_I1_M2	0.87
3921	P1_I1_M1	0.9
3925	P1_I1_M2	0.81
3929	P1_I1_M2	0.94
3934	P1_I1_M8	0.88
3936	P1_I1_M2	0.85
3937	P1_I1_M2	0.86
3938	P1_I1_M1	0.92
3941	P1_I1_M1	0.91
3942	P1_I1_M1	0.94
3944	P1_I1_M1	0.96
3945	P1_I1_M1	0.94
3946	P1_I1_M1	0.71
3948	P1_I1_M1	0.66
3949	P1_I1_M1	0.8
3951	P1_I1_M1	0.91
3953	P1_I1_M3	0.94
3954	P1_I1_M2	0.92
3955	P1_I1_M1	0.84
3956	P1_I1_M2	0.91
3958	P1_I1_M4	0.87
3960	P1_I1_M1	0.79
3961	P1_I1_M1	0.84
3962	P1_I1_M2	0.9
3963	P1_I1_M2	0.9
3965	P1_I1_M3	0.92
3967	P1_I1_M2	0.91
3969	P1_I1_M1	0.89
3970	P1_I1_M1	0.84
3972	P1_I1_M6	0.84
3973	P1_I1_M1	0.9
3977	P1_I1_M2	0.84
3980	P1_I1_M1	0.88
3983	P1_I1_M2	0.9
3984	P1_I1_M2	0.94
3985	P1_I1_M1	0.89
3987	P1_I1_M3	0.84
3988	P1_I1_M2	0.95
3992	P1_I1_M2	0.89
3995	P1_I1_M4	0.91
3996	P1_I1_M1	0.9
3997	P1_I1_M2	0.86
3998	P1_I1_M1	0.93
3999	P1_I1_M1	0.87
4000	P1_I1_M2	0.9
4004	P1_I1_M2	0.83
4005	P1_I1_M1	0.6
4006	P1_I1_M1	0.87
4009	P1_I1_M2	0.94
4010	P1_I1_M2	0.98
4011	P1_I1_M5	0.87
4012	P1_I1_M4	0.91
4013	P1_I1_M1	0.9
4016	P1_I1_M4	0.85
4017	P1_I1_M2	0.92
4023	P1_I1_M4	0.85
4024	P1_I1_M2	0.81
4025	P1_I1_M5	0.9
4029	P1_I1_M2	0.89
4031	P1_I1_M2	0.97
4032	P1_I1_M2	0.96
4035	P1_I1_M2	0.92
4036	P1_I1_M2	0.92
4044	P1_I1_M2	0.85
4045	P1_I1_M1	0.9
4046	P1_I1_M2	0.94
4049	P1_I1_M2	0.85
4059	P1_I1_M1	0.77
4060	P1_I1_M1	0.71
4061	P1_I1_M1	0.9
4062	P1_I1_M5	0.93
4064	P1_I1_M4	0.89
4066	P1_I1_M2	0.86
4067	P1_I1_M1	0.89
4068	P1_I1_M5	0.82
4069	P1_I1_M2	0.81
4070	P1_I1_M2	0.88
4071	P1_I1_M5	0.89
4073	P1_I1_M3	0.88
4077	P1_I1_M3	0.86
4081	P1_I1_M2	0.88
4083	P1_I1_M1	0.85
4086	P1_I1_M7	0.92
4087	P1_I1_M1	0.67
4088	P1_I1_M3	0.85
4089	P1_I1_M2	0.88
4091	P1_I1_M2	0.87
4092	P1_I1_M3	0.88
4096	P1_I1_M1	0.93
4097	P1_I1_M1	0.88
4098	P1_I1_M2	0.86
4100	P1_I1_M1	0.86
4102	P1_I1_M2	0.93
4107	P1_I1_M2	0.82
4108	P1_I1_M4	0.94
4109	P1_I1_M2	0.94
4112	P1_I1_M1	0.84
4117	P1_I1_M1	0.9
4119	P1_I1_M6	0.89
4120	P1_I1_M1	0.85
4122	P1_I1_M1	0.78
4126	P1_I1_M2	0.83
4128	P1_I1_M1	0.89
4129	P1_I1_M1	0.86
4131	P1_I1_M1	0.7
4133	P1_I1_M2	0.9
4134	P1_I1_M2	0.78
4135	P1_I1_M1	0.85
4138	P1_I1_M1	0.93
4140	P1_I1_M2	0.95
4141	P1_I1_M1	0.87
4143	P1_I1_M2	0.89
4144	P1_I1_M1	0.89
4145	P1_I1_M1	0.81
4148	P1_I1_M1	0.9
4149	P1_I1_M1	0.88
4150	P1_I1_M1	0.95
4151	P1_I1_M1	0.96
4152	P1_I1_M1	0.92
4153	P1_I1_M1	0.93
4154	P1_I1_M1	0.85
4157	P1_I1_M1	0.87
4160	P1_I1_M1	0.94
4163	P1_I1_M3	0.87
4165	P1_I1_M1	0.91
4167	P1_I1_M2	0.89
4168	P1_I1_M1	0.91
4170	P1_I1_M2	0.9
4171	P1_I1_M2	0.86
4172	P1_I1_M1	0.95
4176	P1_I1_M2	0.91
4180	P1_I1_M3	0.86
4181	P1_I1_M1	0.91
4186	P1_I1_M5	0.77
4187	P1_I1_M2	0.8
4191	P1_I1_M1	0.94
4192	P1_I1_M1	0.84
4193	P1_I1_M5	0.8
4194	P1_I1_M1	0.94
4196	P1_I1_M1	0.89
4198	P1_I1_M1	0.88
4199	P1_I1_M1	0.93
4200	P1_I1_M2	0.85
4202	P1_I1_M2	0.82
4203	P1_I1_M2	0.93
4204	P1_I1_M2	0.95
4205	P1_I1_M2	0.93
4207	P1_I1_M1	0.88
4208	P1_I1_M1	0.82
4210	P1_I1_M2	0.93
4211	P1_I1_M2	0.93
4212	P1_I1_M6	0.9
4213	P1_I1_M1	0.86
4216	P1_I1_M2	0.83
4218	P1_I1_M1	0.92
4220	P1_I1_M1	0.88
4221	P1_I1_M1	0.95
4222	P1_I1_M1	0.81
4223	P1_I1_M1	0.88
4224	P1_I1_M1	0.92
4225	P1_I1_M1	0.9
4226	P1_I1_M1	0.91
4229	P1_I1_M1	0.67
4230	P1_I1_M1	0.91
4232	P1_I1_M1	0.8
4234	P1_I1_M1	0.83
4235	P1_I1_M2	0.83
4236	P1_I1_M2	0.9
4237	P1_I1_M1	0.84
4238	P1_I1_M1	0.93
4240	P1_I1_M1	0.87
4241	P1_I1_M1	0.82
4242	P1_I1_M2	0.82
4246	P1_I1_M1	0.9
4248	P1_I1_M1	0.93
4250	P1_I1_M1	0.88
4254	P1_I1_M1	0.83
4255	P1_I1_M1	0.82
4259	P1_I1_M1	0.81
4260	P1_I1_M1	0.88
4263	P1_I1_M1	0.92
4264	P1_I1_M3	0.87
4271	P1_I1_M2	0.88
4272	P1_I1_M2	0.94
4273	P1_I1_M2	0.9
4276	P1_I1_M1	0.81
4279	P1_I1_M1	0.85
4281	P1_I1_M1	0.86
4282	P1_I1_M1	0.85
4287	P1_I1_M2	0.88
4289	P1_I1_M4	0.82
4290	P1_I1_M1	0.95
4291	P1_I1_M2	0.91
4292	P1_I1_M5	0.91
4295	P1_I1_M4	0.75
4298	P1_I1_M2	0.92
4300	P1_I1_M6	0.92
4303	P1_I1_M3	0.89
4310	P1_I1_M1	0.84
4311	P1_I1_M6	0.91
4315	P1_I1_M4	0.78
4316	P1_I1_M6	0.89
4317	P1_I1_M1	0.89
4320	P1_I1_M2	0.88
4322	P1_I1_M2	0.87
4323	P1_I1_M1	0.95
4324	P1_I1_M2	0.81
4325	P1_I1_M5	0.91
4328	P1_I1_M4	0.87
4331	P1_I1_M5	0.84
4332	P1_I1_M1	0.89
4334	P1_I1_M3	0.86
4335	P1_I1_M3	0.91
4336	P1_I1_M2	0.87
4338	P1_I1_M2	0.89
4341	P1_I1_M2	0.87
4342	P1_I1_M2	0.81
4343	P1_I1_M2	0.92
4345	P1_I1_M3	0.83
4347	P1_I1_M2	0.94
4348	P1_I1_M1	0.95
4351	P1_I1_M4	0.85
4352	P1_I1_M1	0.87
4354	P1_I1_M1	0.76
4358	P1_I1_M3	0.83
4360	P1_I1_M1	0.95
4363	P1_I1_M1	0.92
4366	P1_I1_M2	0.85
4368	P1_I1_M5	0.81
4370	P1_I1_M2	0.89
4371	P1_I1_M1	0.85
4372	P1_I1_M8	0.82
4374	P1_I1_M1	0.87
4377	P1_I1_M1	0.88
4382	P1_I1_M1	0.87
4383	P1_I1_M1	0.84
4384	P1_I1_M1	0.83
4385	P1_I1_M1	0.89
4386	P1_I1_M2	0.91
4387	P1_I1_M1	0.9
4388	P1_I1_M1	0.81
4390	P1_I1_M2	0.89
4391	P1_I1_M1	0.87
4392	P1_I1_M5	0.88
4396	P1_I1_M2	0.95
4402	P1_I1_M2	0.93
4408	P1_I1_M2	0.89
4409	P1_I1_M4	0.8
4412	P1_I1_M1	0.9
4413	P1_I1_M1	0.65
4414	P1_I1_M1	0.95
4418	P1_I1_M2	0.81
4419	P1_I1_M4	0.87
4421	P1_I1_M1	0.94
4424	P1_I1_M1	0.83
4425	P1_I1_M3	0.92
4430	P1_I1_M1	0.91
4433	P1_I1_M1	0.8
4438	P1_I1_M2	0.92
4439	P1_I1_M1	0.92
4441	P1_I1_M1	0.89
4442	P1_I1_M1	0.89
4443	P1_I1_M6	0.85
4444	P1_I1_M3	0.84
4445	P1_I1_M3	0.83
4446	P1_I1_M1	0.84
4449	P1_I1_M1	0.79
4450	P1_I1_M1	0.67
4451	P1_I1_M1	0.93
4452	P1_I1_M2	0.94
4453	P1_I1_M2	0.8
4454	P1_I1_M5	0.9
4456	P1_I1_M3	0.85
4459	P1_I1_M2	0.85
4461	P1_I1_M2	0.9
4467	P1_I1_M2	0.9
4470	P1_I1_M2	0.79
4472	P1_I1_M1	0.88
4473	P1_I1_M1	0.89
4475	P1_I1_M4	0.83
4477	P1_I1_M2	0.9
4478	P1_I1_M1	0.82
4480	P1_I1_M2	0.91
4487	P1_I1_M2	0.91
4488	P1_I1_M4	0.85
4489	P1_I1_M2	0.93
4490	P1_I1_M4	0.84
4493	P1_I1_M2	0.95
4494	P1_I1_M5	0.95
4496	P1_I1_M2	0.93
4497	P1_I1_M2	0.92
4499	P1_I1_M2	0.91
4500	P1_I1_M2	0.96
4502	P1_I1_M2	0.92
4503	P1_I1_M2	0.9
4504	P1_I1_M2	0.89
4506	P1_I1_M1	0.92
4516	P1_I1_M1	0.92
4518	P1_I1_M7	0.82
4521	P1_I1_M1	0.88
4522	P1_I1_M1	0.88
4523	P1_I1_M1	0.86
4524	P1_I1_M1	0.84
4525	P1_I1_M1	0.79
4527	P1_I1_M1	0.91
4528	P1_I1_M1	0.88
4531	P1_I1_M5	0.9
4536	P1_I1_M1	0.91
4538	P1_I1_M1	0.95
4540	P1_I1_M5	0.89
4542	P1_I1_M1	0.89
4544	P1_I1_M1	0.83
4546	P1_I1_M1	0.92
4547	P1_I1_M2	0.84
4548	P1_I1_M2	0.91
4550	P1_I1_M4	0.78
4555	P1_I1_M1	0.95
4556	P1_I1_M1	0.91
4559	P1_I1_M2	0.85
4560	P1_I1_M1	0.93
4561	P1_I1_M1	0.87
4564	P1_I1_M1	0.89
4565	P1_I1_M3	0.93
4567	P1_I1_M1	0.82
4568	P1_I1_M1	0.84
4569	P1_I1_M1	0.91
4571	P1_I1_M1	0.85
4572	P1_I1_M1	0.85
4575	P1_I1_M1	0.91
4577	P1_I1_M1	0.8
4578	P1_I1_M6	0.82
4579	P1_I1_M1	0.94
4580	P1_I1_M1	0.69
4581	P1_I1_M1	0.92
4583	P1_I1_M1	0.81
4584	P1_I1_M1	0.89
4586	P1_I1_M2	0.95
4587	P1_I1_M2	0.94
4589	P1_I1_M1	0.86
4594	P1_I1_M3	0.86
4595	P1_I1_M3	0.86
4600	P1_I1_M1	0.89
4601	P1_I1_M1	0.92
4602	P1_I1_M1	0.7
4603	P1_I1_M1	0.97
4604	P1_I1_M1	0.91
4605	P1_I1_M1	0.61
4606	P1_I1_M1	0.82
4608	P1_I1_M1	0.85
4610	P1_I1_M1	0.82
4611	P1_I1_M2	0.91
4612	P1_I1_M1	0.93
4614	P1_I1_M1	0.89
4615	P1_I1_M1	0.75
4616	P1_I1_M1	0.81
4617	P1_I1_M1	0.89
4618	P1_I1_M3	0.84
4621	P1_I1_M2	0.88
4623	P1_I1_M3	0.94
4624	P1_I1_M2	0.85
4625	P1_I1_M7	0.94
4627	P1_I1_M1	0.93
4628	P1_I1_M1	0.83
4629	P1_I1_M1	0.92
4630	P1_I1_M6	0.88
4632	P1_I1_M1	0.72
4633	P1_I1_M5	0.91
4634	P1_I1_M7	0.91
4635	P1_I1_M1	0.94
4636	P1_I1_M3	0.84
4637	P1_I1_M1	0.87
4641	P1_I1_M1	0.84
4643	P1_I1_M1	0.82
4646	P1_I1_M5	0.88
4647	P1_I1_M1	0.83
4649	P1_I1_M1	0.87
4650	P1_I1_M1	0.76
4651	P1_I1_M3	0.82
4652	P1_I1_M1	0.83
4653	P1_I1_M1	0.93
4654	P1_I1_M3	0.87
4655	P1_I1_M1	0.83
4656	P1_I1_M1	0.85
4658	P1_I1_M1	0.9
4659	P1_I1_M1	0.84
4660	P1_I1_M1	0.82
4665	P1_I1_M1	0.9
4668	P1_I1_M1	0.92
4670	P1_I1_M1	0.89
4672	P1_I1_M1	0.92
4674	P1_I1_M6	0.96
4676	P1_I1_M1	0.94
4685	P1_I1_M1	0.83
4688	P1_I1_M3	0.89
4689	P1_I1_M1	0.93
4694	P1_I1_M1	0.91
4701	P1_I1_M2	0.89
4702	P1_I1_M3	0.85
4703	P1_I1_M1	0.94
4705	P1_I1_M1	0.81
4708	P1_I1_M1	0.75
4709	P1_I1_M1	0.89
4710	P1_I1_M1	0.91
4712	P1_I1_M1	0.91
4713	P1_I1_M1	0.78
4716	P1_I1_M1	0.82
4717	P1_I1_M1	0.88
4720	P1_I1_M1	0.94
4723	P1_I1_M1	0.96
4725	P1_I1_M2	0.9
4727	P1_I1_M2	0.95
4729	P1_I1_M4	0.85
4733	P1_I1_M3	0.9
4734	P1_I1_M1	0.94
4735	P1_I1_M2	0.87
4737	P1_I1_M2	0.79
4739	P1_I1_M2	0.88
4742	P1_I1_M1	0.93
4743	P1_I1_M1	0.89
4747	P1_I1_M1	0.82
4749	P1_I1_M1	0.83
4750	P1_I1_M1	0.83
4751	P1_I1_M1	0.88
4752	P1_I1_M1	0.79
4753	P1_I1_M1	0.73
4754	P1_I1_M1	0.89
4757	P1_I1_M1	0.89
4761	P1_I1_M1	0.92
4763	P1_I1_M2	0.85
4765	P1_I1_M2	0.9
4766	P1_I1_M3	0.95
4767	P1_I1_M1	0.88
4773	P1_I1_M1	0.96
4778	P1_I1_M2	0.91
4781	P1_I1_M2	0.91
4784	P1_I1_M2	0.93
4787	P1_I1_M1	0.93
4789	P1_I1_M3	0.86
4792	P1_I1_M1	0.93
4794	P1_I1_M1	0.95
4795	P1_I1_M1	0.81
4797	P1_I1_M3	0.83
4798	P1_I1_M1	0.91
4801	P1_I1_M1	0.88
4802	P1_I1_M8	0.85
4807	P1_I1_M1	0.9
4810	P1_I1_M1	0.86
4812	P1_I1_M2	0.86
4813	P1_I1_M2	0.85
4814	P1_I1_M3	0.89
4817	P1_I1_M1	0.93
4820	P1_I1_M2	0.87
4821	P1_I1_M3	0.84
4822	P1_I1_M5	0.84
4824	P1_I1_M1	0.84
4825	P1_I1_M2	0.94
4826	P1_I1_M1	0.83
4827	P1_I1_M1	0.88
4831	P1_I1_M2	0.95
4835	P1_I1_M1	0.89
4836	P1_I1_M1	0.92
4837	P1_I1_M3	0.84
4839	P1_I1_M1	0.92
4840	P1_I1_M1	0.92
4841	P1_I1_M1	0.88
4842	P1_I1_M5	0.89
4843	P1_I1_M1	0.94
4845	P1_I1_M1	0.88
4846	P1_I1_M2	0.89
4847	P1_I1_M5	0.93
4849	P1_I1_M3	0.89
4851	P1_I1_M1	0.95
4852	P1_I1_M3	0.93
4853	P1_I1_M1	0.81
4854	P1_I1_M2	0.92
4857	P1_I1_M1	0.85
4862	P1_I1_M1	0.73
4863	P1_I1_M1	0.93
4866	P1_I1_M1	0.86
4867	P1_I1_M5	0.78
4870	P1_I1_M1	0.81
4872	P1_I1_M5	0.83
4873	P1_I1_M1	0.89
4874	P1_I1_M1	0.95
4877	P1_I1_M1	0.88
4878	P1_I1_M2	0.89
4883	P1_I1_M1	0.87
4886	P1_I1_M4	0.83
4887	P1_I1_M3	0.91
4888	P1_I1_M1	0.83
4890	P1_I1_M6	0.8
4891	P1_I1_M1	0.92
4892	P1_I1_M5	0.9
4893	P1_I1_M1	0.88
4894	P1_I1_M1	0.84
4895	P1_I1_M1	0.77
4904	P1_I1_M3	0.8
4905	P1_I1_M1	0.94
4907	P1_I1_M1	0.89
4910	P1_I1_M3	0.89
4911	P1_I1_M7	0.93
4914	P1_I1_M3	0.91
4916	P1_I1_M1	0.91
4917	P1_I1_M1	0.92
4920	P1_I1_M2	0.83
4926	P1_I1_M2	0.9
4927	P1_I1_M3	0.91
4928	P1_I1_M2	0.89
4929	P1_I1_M4	0.85
4930	P1_I1_M1	0.74
4932	P1_I1_M1	0.9
4933	P1_I1_M1	0.89
4934	P1_I1_M1	0.83
4935	P1_I1_M1	0.87
4936	P1_I1_M1	0.82
4937	P1_I1_M1	0.92
4938	P1_I1_M2	0.92
4943	P1_I1_M2	0.89
4946	P1_I1_M1	0.87
4949	P1_I1_M2	0.9
4950	P1_I1_M3	0.88
4951	P1_I1_M1	0.75
4953	P1_I1_M1	0.88
4955	P1_I1_M1	0.94
4957	P1_I1_M2	0.86
4961	P1_I1_M1	0.71
4962	P1_I1_M1	0.83
4963	P1_I1_M1	0.86
4966	P1_I1_M2	0.82
4967	P1_I1_M1	0.89
4969	P1_I1_M2	0.93
4970	P1_I1_M2	0.87
4977	P1_I1_M3	0.81
4978	P1_I1_M2	0.87
4980	P1_I1_M2	0.88
4986	P1_I1_M1	0.73
4987	P1_I1_M5	0.82
