Gene	Module	kME
6942	P1_I1_M1	0.93
6951	P1_I1_M2	0.84
6952	P1_I1_M3	0.86
6955	P1_I1_M1	0.97
6975	P1_I1_M1	0.96
6979	P1_I1_M3	0.84
6980	P1_I1_M3	0.8
6993	P1_I1_M5	0.91
6995	P1_I1_M2	0.81
7001	P1_I1_M1	0.92
7002	P1_I1_M1	0.96
7005	P1_I1_M2	0.88
7006	P1_I1_M1	0.77
7008	P1_I1_M3	0.8
7014	P1_I1_M5	0.89
7020	P1_I1_M1	0.91
7021	P1_I1_M1	0.97
7022	P1_I1_M3	0.81
7025	P1_I1_M2	0.85
7030	P1_I1_M2	0.79
7034	P1_I1_M1	0.85
7035	P1_I1_M1	0.8
7037	P1_I1_M1	0.98
7039	P1_I1_M1	0.78
7043	P1_I1_M2	0.91
7047	P1_I1_M3	0.71
7048	P1_I1_M1	0.79
7050	P1_I1_M1	0.76
7054	P1_I1_M1	0.91
7059	P1_I1_M1	0.96
7060	P1_I1_M2	0.92
7070	P1_I1_M1	0.97
7071	P1_I1_M1	0.9
7079	P1_I1_M1	0.74
7084	P1_I1_M1	0.97
7095	P1_I1_M1	0.78
7098	P1_I1_M1	0.78
7099	P1_I1_M2	0.8
7103	P1_I1_M1	0.98
7108	P1_I1_M6	0.87
7111	P1_I1_M3	0.79
7113	P1_I1_M2	0.85
7114	P1_I1_M1	0.92
7115	P1_I1_M1	0.92
7122	P1_I1_M3	0.86
7124	P1_I1_M1	0.77
7125	P1_I1_M1	0.75
7131	P1_I1_M1	0.98
7136	P1_I1_M1	0.8
7137	P1_I1_M1	0.78
7138	P1_I1_M2	0.83
7142	P1_I1_M1	0.77
7152	P1_I1_M4	0.94
7154	P1_I1_M6	0.8
7156	P1_I1_M2	0.89
7158	P1_I1_M1	0.77
7159	P1_I1_M1	0.78
7169	P1_I1_M1	0.89
7170	P1_I1_M1	0.9
7172	P1_I1_M3	0.78
7174	P1_I1_M2	0.85
7175	P1_I1_M1	0.98
7176	P1_I1_M1	0.98
7183	P1_I1_M1	0.79
7202	P1_I1_M1	0.76
7207	P1_I1_M1	0.98
7208	P1_I1_M1	0.79
7211	P1_I1_M1	0.96
7212	P1_I1_M1	0.97
7214	P1_I1_M1	0.78
7217	P1_I1_M1	0.98
7221	P1_I1_M5	0.91
7226	P1_I1_M1	0.8
7229	P1_I1_M1	0.79
7233	P1_I1_M1	0.77
7242	P1_I1_M1	0.8
7248	P1_I1_M1	0.96
7256	P1_I1_M1	0.91
7257	P1_I1_M1	0.85
7264	P1_I1_M1	0.98
7265	P1_I1_M1	0.94
7266	P1_I1_M1	0.79
7268	P1_I1_M1	0.98
7276	P1_I1_M1	0.79
7278	P1_I1_M1	0.79
7279	P1_I1_M3	0.8
7282	P1_I1_M1	0.98
7284	P1_I1_M5	0.91
7291	P1_I1_M1	0.99
7294	P1_I1_M2	0.74
7305	P1_I1_M5	0.88
7308	P1_I1_M1	0.78
7310	P1_I1_M1	0.8
7313	P1_I1_M1	0.76
7321	P1_I1_M1	0.79
7333	P1_I1_M2	0.79
7342	P1_I1_M2	0.79
7350	P1_I1_M1	0.96
7353	P1_I1_M1	0.89
7355	P1_I1_M1	0.79
7362	P1_I1_M3	0.82
7366	P1_I1_M3	0.83
7368	P1_I1_M2	0.86
7372	P1_I1_M1	0.79
7373	P1_I1_M1	0.8
7379	P1_I1_M2	0.81
7380	P1_I1_M1	0.75
7390	P1_I1_M1	0.98
7397	P1_I1_M3	0.85
7399	P1_I1_M4	0.8
7401	P1_I1_M1	0.97
7404	P1_I1_M1	0.78
7407	P1_I1_M1	0.97
7409	P1_I1_M2	0.83
7411	P1_I1_M1	0.96
7416	P1_I1_M3	0.84
7423	P1_I1_M1	0.8
7424	P1_I1_M4	0.88
7426	P1_I1_M1	0.93
7427	P1_I1_M1	0.96
7429	P1_I1_M1	0.93
7430	P1_I1_M2	0.84
7434	P1_I1_M1	0.81
7436	P1_I1_M1	0.92
7438	P1_I1_M1	0.86
7440	P1_I1_M1	0.74
7444	P1_I1_M1	0.95
7446	P1_I1_M1	0.79
7449	P1_I1_M1	0.97
7451	P1_I1_M1	0.77
7453	P1_I1_M3	0.83
7455	P1_I1_M2	0.75
7464	P1_I1_M2	0.83
7473	P1_I1_M6	0.8
7477	P1_I1_M1	0.97
7480	P1_I1_M3	0.86
7483	P1_I1_M1	0.77
7485	P1_I1_M1	0.98
7491	P1_I1_M1	0.81
7495	P1_I1_M3	0.81
7498	P1_I1_M1	0.78
7512	P1_I1_M1	0.79
7513	P1_I1_M1	0.78
7515	P1_I1_M1	0.79
7516	P1_I1_M3	0.85
7517	P1_I1_M1	0.98
7518	P1_I1_M1	0.79
7525	P1_I1_M2	0.8
7532	P1_I1_M1	0.79
7533	P1_I1_M1	0.78
7534	P1_I1_M2	0.87
7536	P1_I1_M1	0.98
7538	P1_I1_M5	0.83
7543	P1_I1_M1	0.92
7545	P1_I1_M5	0.86
7548	P1_I1_M1	0.97
7549	P1_I1_M1	0.94
7556	P1_I1_M1	0.86
7560	P1_I1_M1	0.97
7566	P1_I1_M7	0.87
7568	P1_I1_M1	0.97
7570	P1_I1_M1	0.78
7575	P1_I1_M1	0.98
7577	P1_I1_M1	0.78
7581	P1_I1_M3	0.87
7582	P1_I1_M1	0.87
7586	P1_I1_M4	0.89
7588	P1_I1_M3	0.74
7591	P1_I1_M1	0.98
7592	P1_I1_M1	0.97
7599	P1_I1_M2	0.79
7600	P1_I1_M3	0.87
7608	P1_I1_M1	0.77
7609	P1_I1_M1	0.87
7613	P1_I1_M1	0.98
7619	P1_I1_M1	0.96
7623	P1_I1_M1	0.97
7625	P1_I1_M3	0.92
7628	P1_I1_M1	0.79
7630	P1_I1_M1	0.98
7631	P1_I1_M5	0.89
7636	P1_I1_M1	0.79
7637	P1_I1_M1	0.98
7640	P1_I1_M1	0.79
7641	P1_I1_M1	0.96
7642	P1_I1_M1	0.98
7650	P1_I1_M1	0.96
7651	P1_I1_M1	0.97
7652	P1_I1_M1	0.97
7655	P1_I1_M1	0.78
7657	P1_I1_M1	0.95
7659	P1_I1_M1	0.8
7662	P1_I1_M5	0.85
7666	P1_I1_M1	0.96
7671	P1_I1_M2	0.86
7673	P1_I1_M1	0.87
7677	P1_I1_M1	0.77
7699	P1_I1_M1	0.9
7701	P1_I1_M3	0.76
7703	P1_I1_M1	0.77
7708	P1_I1_M3	0.77
7714	P1_I1_M3	0.88
7718	P1_I1_M3	0.86
7729	P1_I1_M2	0.71
7735	P1_I1_M1	0.9
7740	P1_I1_M1	0.94
7743	P1_I1_M1	0.8
7745	P1_I1_M1	0.98
7747	P1_I1_M3	0.82
7749	P1_I1_M1	0.96
7751	P1_I1_M1	0.73
7753	P1_I1_M1	0.77
7758	P1_I1_M1	0.95
7759	P1_I1_M5	0.83
7763	P1_I1_M2	0.88
7772	P1_I1_M1	0.91
7780	P1_I1_M1	0.94
7781	P1_I1_M3	0.69
7790	P1_I1_M3	0.84
7791	P1_I1_M3	0.83
7793	P1_I1_M1	0.95
7797	P1_I1_M1	0.77
7801	P1_I1_M2	0.81
7802	P1_I1_M7	0.9
7804	P1_I1_M1	0.79
7809	P1_I1_M2	0.87
7811	P1_I1_M1	0.94
7814	P1_I1_M1	0.97
7824	P1_I1_M1	0.77
7826	P1_I1_M1	0.97
7830	P1_I1_M1	0.98
7832	P1_I1_M1	0.79
7834	P1_I1_M1	0.75
7836	P1_I1_M1	0.97
7837	P1_I1_M3	0.79
7841	P1_I1_M1	0.96
7844	P1_I1_M1	0.78
7845	P1_I1_M1	0.95
7858	P1_I1_M1	0.97
7859	P1_I1_M3	0.8
7862	P1_I1_M1	0.79
7864	P1_I1_M2	0.81
7867	P1_I1_M1	0.79
7871	P1_I1_M3	0.82
7872	P1_I1_M2	0.86
7875	P1_I1_M2	0.91
7876	P1_I1_M1	0.94
7878	P1_I1_M2	0.89
7895	P1_I1_M1	0.9
7896	P1_I1_M1	0.98
7898	P1_I1_M1	0.75
7901	P1_I1_M4	0.83
7903	P1_I1_M3	0.85
7904	P1_I1_M1	0.97
7908	P1_I1_M2	0.86
7912	P1_I1_M1	0.78
7915	P1_I1_M1	0.8
7916	P1_I1_M3	0.83
7923	P1_I1_M1	0.96
7927	P1_I1_M1	0.98
7929	P1_I1_M3	0.91
7938	P1_I1_M1	0.96
7939	P1_I1_M1	0.79
7943	P1_I1_M3	0.81
7951	P1_I1_M1	0.78
7953	P1_I1_M1	0.79
7965	P1_I1_M1	0.9
7968	P1_I1_M1	0.78
7969	P1_I1_M6	0.94
7975	P1_I1_M1	0.75
7983	P1_I1_M5	0.85
7984	P1_I1_M1	0.95
7989	P1_I1_M1	0.97
7993	P1_I1_M1	0.76
7996	P1_I1_M1	0.94
7998	P1_I1_M1	0.97
7999	P1_I1_M1	0.78
8000	P1_I1_M3	0.93
8003	P1_I1_M2	0.83
8004	P1_I1_M1	0.78
8012	P1_I1_M5	0.84
8014	P1_I1_M2	0.84
8020	P1_I1_M1	0.98
8022	P1_I1_M1	0.73
8026	P1_I1_M1	0.96
8027	P1_I1_M1	0.79
8029	P1_I1_M1	0.77
8033	P1_I1_M1	0.76
8034	P1_I1_M1	0.81
8037	P1_I1_M1	0.98
8042	P1_I1_M1	0.79
8045	P1_I1_M2	0.88
8051	P1_I1_M1	0.78
8052	P1_I1_M1	0.77
8053	P1_I1_M3	0.75
8063	P1_I1_M2	0.8
8068	P1_I1_M1	0.94
8071	P1_I1_M3	0.79
8080	P1_I1_M3	0.88
8085	P1_I1_M3	0.84
8086	P1_I1_M1	0.97
8090	P1_I1_M1	0.95
8091	P1_I1_M1	0.96
8097	P1_I1_M1	0.99
8098	P1_I1_M1	0.99
8105	P1_I1_M1	0.79
8106	P1_I1_M1	0.97
8109	P1_I1_M1	0.95
8110	P1_I1_M1	0.79
8116	P1_I1_M5	0.79
8117	P1_I1_M1	0.79
8121	P1_I1_M1	0.97
8123	P1_I1_M1	0.94
8124	P1_I1_M2	0.76
8126	P1_I1_M3	0.77
8127	P1_I1_M1	0.97
8130	P1_I1_M1	0.97
8141	P1_I1_M1	0.96
8145	P1_I1_M2	0.83
8150	P1_I1_M1	0.77
8153	P1_I1_M1	0.79
8155	P1_I1_M1	0.97
8158	P1_I1_M1	0.98
8159	P1_I1_M1	0.78
8163	P1_I1_M3	0.8
8164	P1_I1_M1	0.79
8167	P1_I1_M1	0.95
8172	P1_I1_M1	0.78
8176	P1_I1_M1	0.97
8178	P1_I1_M2	0.89
8193	P1_I1_M1	0.99
8204	P1_I1_M1	0.8
8206	P1_I1_M3	0.82
8208	P1_I1_M2	0.78
8214	P1_I1_M1	0.78
8223	P1_I1_M1	0.95
8226	P1_I1_M1	0.95
8230	P1_I1_M1	0.79
8232	P1_I1_M1	0.94
8237	P1_I1_M3	0.74
8243	P1_I1_M1	0.79
8246	P1_I1_M1	0.74
8250	P1_I1_M2	0.86
8251	P1_I1_M4	0.81
8252	P1_I1_M1	0.98
8254	P1_I1_M1	0.79
8255	P1_I1_M1	0.97
8264	P1_I1_M1	0.98
8265	P1_I1_M3	0.83
8267	P1_I1_M1	0.89
8275	P1_I1_M4	0.85
8276	P1_I1_M1	0.94
8278	P1_I1_M4	0.84
8284	P1_I1_M5	0.86
8287	P1_I1_M1	0.97
8294	P1_I1_M1	0.77
8301	P1_I1_M3	0.84
8304	P1_I1_M2	0.87
8306	P1_I1_M1	0.97
8312	P1_I1_M1	0.97
8315	P1_I1_M1	0.78
8316	P1_I1_M3	0.9
8319	P1_I1_M1	0.99
8325	P1_I1_M1	0.77
8332	P1_I1_M2	0.91
8341	P1_I1_M1	0.79
8342	P1_I1_M3	0.73
8347	P1_I1_M3	0.81
8349	P1_I1_M3	0.83
8352	P1_I1_M1	0.97
8356	P1_I1_M1	0.75
8360	P1_I1_M1	0.98
8368	P1_I1_M1	0.97
8369	P1_I1_M6	0.92
8372	P1_I1_M1	0.96
8375	P1_I1_M1	0.79
8376	P1_I1_M1	0.98
8381	P1_I1_M1	0.89
8385	P1_I1_M3	0.82
8386	P1_I1_M1	0.79
8388	P1_I1_M1	0.97
8389	P1_I1_M1	0.79
8397	P1_I1_M1	0.78
8400	P1_I1_M1	0.8
8410	P1_I1_M3	0.87
8415	P1_I1_M3	0.92
8423	P1_I1_M1	0.78
8424	P1_I1_M1	0.84
8425	P1_I1_M1	0.79
8427	P1_I1_M2	0.79
8429	P1_I1_M2	0.86
8439	P1_I1_M1	0.97
8441	P1_I1_M1	0.98
8449	P1_I1_M1	0.76
8453	P1_I1_M1	0.97
8454	P1_I1_M1	0.98
8461	P1_I1_M3	0.77
8462	P1_I1_M3	0.83
8464	P1_I1_M1	0.98
8476	P1_I1_M1	0.98
8478	P1_I1_M1	0.78
8479	P1_I1_M3	0.93
8483	P1_I1_M1	0.79
8484	P1_I1_M3	0.82
8487	P1_I1_M1	0.97
8498	P1_I1_M1	0.97
8500	P1_I1_M1	0.76
8501	P1_I1_M1	0.98
8504	P1_I1_M3	0.77
8511	P1_I1_M1	0.77
8516	P1_I1_M4	0.89
8520	P1_I1_M1	0.79
8525	P1_I1_M1	0.76
8535	P1_I1_M1	0.92
8541	P1_I1_M1	0.95
8555	P1_I1_M1	0.79
8558	P1_I1_M4	0.89
8564	P1_I1_M1	0.95
8565	P1_I1_M3	0.82
8566	P1_I1_M6	0.91
8568	P1_I1_M1	0.98
8570	P1_I1_M1	0.79
8571	P1_I1_M1	0.78
8577	P1_I1_M3	0.82
8581	P1_I1_M2	0.92
8583	P1_I1_M1	0.98
8584	P1_I1_M3	0.91
8585	P1_I1_M1	0.97
8593	P1_I1_M3	0.81
8594	P1_I1_M1	0.97
8598	P1_I1_M6	0.92
8600	P1_I1_M1	0.97
8601	P1_I1_M1	0.95
8604	P1_I1_M1	0.81
8612	P1_I1_M1	0.78
8615	P1_I1_M1	0.75
8619	P1_I1_M6	0.8
8621	P1_I1_M1	0.97
8623	P1_I1_M1	0.99
8624	P1_I1_M3	0.79
8625	P1_I1_M3	0.83
8626	P1_I1_M1	0.78
8629	P1_I1_M1	0.79
8631	P1_I1_M1	0.95
8633	P1_I1_M1	0.8
8634	P1_I1_M6	0.79
8636	P1_I1_M2	0.84
8638	P1_I1_M1	0.91
8639	P1_I1_M6	0.81
8640	P1_I1_M1	0.78
8641	P1_I1_M1	0.79
8647	P1_I1_M2	0.86
8650	P1_I1_M1	0.96
8651	P1_I1_M1	0.97
8652	P1_I1_M1	0.97
8654	P1_I1_M1	0.94
8657	P1_I1_M1	0.86
8659	P1_I1_M5	0.76
8663	P1_I1_M4	0.88
8666	P1_I1_M1	0.95
8667	P1_I1_M1	0.76
8669	P1_I1_M5	0.85
8672	P1_I1_M2	0.77
8679	P1_I1_M1	0.95
8681	P1_I1_M1	0.98
8683	P1_I1_M2	0.87
8693	P1_I1_M3	0.85
8699	P1_I1_M1	0.79
8701	P1_I1_M1	0.79
8703	P1_I1_M1	0.97
8705	P1_I1_M4	0.87
8709	P1_I1_M1	0.9
8710	P1_I1_M6	0.84
8711	P1_I1_M2	0.93
8715	P1_I1_M1	0.96
8717	P1_I1_M3	0.87
8736	P1_I1_M3	0.82
8739	P1_I1_M1	0.99
8743	P1_I1_M1	0.91
8747	P1_I1_M1	0.78
8749	P1_I1_M1	0.74
8752	P1_I1_M2	0.91
8753	P1_I1_M1	0.94
8754	P1_I1_M1	0.96
8758	P1_I1_M3	0.91
8763	P1_I1_M1	0.79
8768	P1_I1_M1	0.96
8769	P1_I1_M1	0.94
8770	P1_I1_M1	0.79
8771	P1_I1_M1	0.93
8772	P1_I1_M1	0.97
8782	P1_I1_M3	0.75
8792	P1_I1_M6	0.93
8795	P1_I1_M2	0.85
8799	P1_I1_M1	0.97
8801	P1_I1_M1	0.99
8803	P1_I1_M1	0.97
8804	P1_I1_M1	0.97
8806	P1_I1_M2	0.71
8810	P1_I1_M6	0.8
8811	P1_I1_M1	0.96
8818	P1_I1_M4	0.84
8819	P1_I1_M1	0.99
8822	P1_I1_M1	0.98
8829	P1_I1_M1	0.97
8831	P1_I1_M1	0.98
8834	P1_I1_M1	0.98
8837	P1_I1_M3	0.86
8851	P1_I1_M1	0.98
8856	P1_I1_M1	0.98
8860	P1_I1_M4	0.83
8861	P1_I1_M1	0.79
8862	P1_I1_M1	0.97
8864	P1_I1_M1	0.98
8865	P1_I1_M4	0.9
8869	P1_I1_M4	0.84
8871	P1_I1_M1	0.8
8872	P1_I1_M1	0.79
8875	P1_I1_M1	0.8
8880	P1_I1_M1	0.97
8883	P1_I1_M1	0.79
8892	P1_I1_M3	0.83
8893	P1_I1_M5	0.81
8897	P1_I1_M1	0.79
8901	P1_I1_M2	0.9
8911	P1_I1_M1	0.79
8912	P1_I1_M2	0.77
8918	P1_I1_M3	0.77
8921	P1_I1_M5	0.84
8923	P1_I1_M1	0.78
8942	P1_I1_M1	0.77
8944	P1_I1_M4	0.86
8949	P1_I1_M3	0.8
8953	P1_I1_M1	0.98
8957	P1_I1_M1	0.8
8962	P1_I1_M6	0.92
8965	P1_I1_M1	0.78
8966	P1_I1_M5	0.82
8967	P1_I1_M1	0.78
8973	P1_I1_M1	0.78
8977	P1_I1_M1	0.93
8979	P1_I1_M1	0.8
8984	P1_I1_M3	0.8
8988	P1_I1_M1	0.79
8990	P1_I1_M2	0.84
8996	P1_I1_M1	0.98
8999	P1_I1_M1	0.79
9000	P1_I1_M1	0.96
9006	P1_I1_M1	0.98
9009	P1_I1_M1	0.97
9010	P1_I1_M3	0.78
9011	P1_I1_M1	0.92
9013	P1_I1_M5	0.83
9016	P1_I1_M5	0.91
9017	P1_I1_M1	0.98
9020	P1_I1_M1	0.78
9022	P1_I1_M2	0.8
9024	P1_I1_M3	0.87
9026	P1_I1_M1	0.98
9030	P1_I1_M1	0.79
9033	P1_I1_M1	0.79
9036	P1_I1_M1	0.96
9045	P1_I1_M1	0.77
9046	P1_I1_M1	0.98
9050	P1_I1_M1	0.99
9052	P1_I1_M3	0.91
9053	P1_I1_M1	0.97
9061	P1_I1_M2	0.82
9063	P1_I1_M1	0.97
9071	P1_I1_M1	0.81
9076	P1_I1_M5	0.87
9077	P1_I1_M1	0.8
9078	P1_I1_M1	0.96
9084	P1_I1_M3	0.83
9091	P1_I1_M1	0.97
9095	P1_I1_M1	0.78
9096	P1_I1_M2	0.86
9098	P1_I1_M1	0.96
9103	P1_I1_M1	0.78
9105	P1_I1_M3	0.84
9106	P1_I1_M4	0.9
9109	P1_I1_M1	0.86
9116	P1_I1_M1	0.96
9119	P1_I1_M3	0.87
9120	P1_I1_M1	0.94
9124	P1_I1_M2	0.88
9128	P1_I1_M2	0.77
9129	P1_I1_M1	0.98
9142	P1_I1_M5	0.87
9144	P1_I1_M5	0.82
9146	P1_I1_M1	0.8
9147	P1_I1_M1	0.79
9148	P1_I1_M1	0.78
9152	P1_I1_M1	0.79
9155	P1_I1_M1	0.78
9156	P1_I1_M1	0.79
9158	P1_I1_M1	0.79
9161	P1_I1_M1	0.79
9163	P1_I1_M1	0.96
9164	P1_I1_M1	0.96
9167	P1_I1_M2	0.85
9172	P1_I1_M1	0.95
9174	P1_I1_M1	0.91
9176	P1_I1_M3	0.77
9180	P1_I1_M1	0.97
9181	P1_I1_M6	0.95
9183	P1_I1_M1	0.97
9187	P1_I1_M1	0.97
9188	P1_I1_M1	0.79
9189	P1_I1_M1	0.98
9192	P1_I1_M1	0.8
9206	P1_I1_M1	0.97
9207	P1_I1_M1	0.81
9208	P1_I1_M2	0.88
9213	P1_I1_M1	0.79
9214	P1_I1_M1	0.78
9238	P1_I1_M1	0.89
9243	P1_I1_M1	0.77
9244	P1_I1_M1	0.8
9245	P1_I1_M5	0.89
9254	P1_I1_M1	0.79
9262	P1_I1_M1	0.96
9267	P1_I1_M1	0.75
9271	P1_I1_M6	0.91
9276	P1_I1_M1	0.95
9280	P1_I1_M2	0.83
9281	P1_I1_M1	0.79
9282	P1_I1_M1	0.97
9287	P1_I1_M1	0.78
9293	P1_I1_M3	0.82
9295	P1_I1_M1	0.96
9302	P1_I1_M1	0.98
9306	P1_I1_M1	0.79
9311	P1_I1_M2	0.82
9313	P1_I1_M1	0.98
9314	P1_I1_M1	0.97
9324	P1_I1_M1	0.96
9328	P1_I1_M1	0.78
9330	P1_I1_M2	0.89
9331	P1_I1_M1	0.79
9341	P1_I1_M1	0.98
9343	P1_I1_M1	0.84
9346	P1_I1_M1	0.97
9355	P1_I1_M1	0.97
9356	P1_I1_M1	0.95
9360	P1_I1_M7	0.87
9361	P1_I1_M1	0.98
9363	P1_I1_M1	0.79
9375	P1_I1_M2	0.82
9376	P1_I1_M1	0.75
9382	P1_I1_M1	0.97
9387	P1_I1_M1	0.97
9392	P1_I1_M1	0.79
9395	P1_I1_M1	0.78
9396	P1_I1_M1	0.98
9397	P1_I1_M1	0.98
9399	P1_I1_M1	0.93
9404	P1_I1_M3	0.77
9413	P1_I1_M1	0.98
9416	P1_I1_M1	0.96
9417	P1_I1_M1	0.98
9419	P1_I1_M1	0.94
9422	P1_I1_M1	0.77
9424	P1_I1_M2	0.86
9428	P1_I1_M1	0.95
9432	P1_I1_M1	0.92
9439	P1_I1_M1	0.93
9450	P1_I1_M1	0.97
9455	P1_I1_M1	0.97
9460	P1_I1_M1	0.96
9463	P1_I1_M1	0.97
9464	P1_I1_M1	0.96
9475	P1_I1_M1	0.97
9477	P1_I1_M1	0.8
9479	P1_I1_M2	0.83
9481	P1_I1_M2	0.76
9482	P1_I1_M1	0.78
9483	P1_I1_M1	0.78
9484	P1_I1_M2	0.82
9485	P1_I1_M1	0.9
9490	P1_I1_M2	0.91
9491	P1_I1_M1	0.97
9494	P1_I1_M1	0.77
9498	P1_I1_M1	0.97
9515	P1_I1_M1	0.98
9517	P1_I1_M4	0.86
9522	P1_I1_M1	0.98
9530	P1_I1_M2	0.79
9534	P1_I1_M2	0.88
9535	P1_I1_M1	0.98
9540	P1_I1_M1	0.81
9544	P1_I1_M1	0.97
9547	P1_I1_M1	0.79
9550	P1_I1_M1	0.95
9553	P1_I1_M1	0.98
9554	P1_I1_M1	0.81
9560	P1_I1_M1	0.8
9564	P1_I1_M3	0.87
9569	P1_I1_M1	0.8
9582	P1_I1_M1	0.98
9583	P1_I1_M3	0.76
9586	P1_I1_M1	0.97
9592	P1_I1_M1	0.79
9594	P1_I1_M1	0.79
9595	P1_I1_M2	0.76
9607	P1_I1_M4	0.9
9610	P1_I1_M1	0.79
9611	P1_I1_M1	0.97
9616	P1_I1_M4	0.89
9617	P1_I1_M1	0.79
9619	P1_I1_M4	0.82
9623	P1_I1_M6	0.84
9625	P1_I1_M1	0.97
9630	P1_I1_M1	0.98
9631	P1_I1_M1	0.76
9637	P1_I1_M1	0.95
9639	P1_I1_M1	0.98
9640	P1_I1_M3	0.9
9642	P1_I1_M3	0.8
9643	P1_I1_M1	0.89
9645	P1_I1_M3	0.82
9653	P1_I1_M1	0.79
9661	P1_I1_M1	0.97
9663	P1_I1_M2	0.88
9664	P1_I1_M1	0.98
9671	P1_I1_M1	0.75
9674	P1_I1_M3	0.83
9682	P1_I1_M1	0.78
9699	P1_I1_M1	0.98
9702	P1_I1_M3	0.79
9707	P1_I1_M1	0.77
9708	P1_I1_M1	0.79
9715	P1_I1_M1	0.91
9716	P1_I1_M1	0.79
9717	P1_I1_M1	0.78
9718	P1_I1_M7	0.87
9721	P1_I1_M1	0.79
9722	P1_I1_M1	0.79
9723	P1_I1_M3	0.79
9727	P1_I1_M2	0.78
9730	P1_I1_M2	0.91
9736	P1_I1_M1	0.8
9740	P1_I1_M1	0.92
9741	P1_I1_M2	0.78
9745	P1_I1_M1	0.75
9769	P1_I1_M2	0.8
9774	P1_I1_M1	0.79
9778	P1_I1_M2	0.79
9781	P1_I1_M1	0.98
9790	P1_I1_M3	0.86
9793	P1_I1_M1	0.78
9798	P1_I1_M1	0.97
9799	P1_I1_M1	0.8
9801	P1_I1_M5	0.86
9803	P1_I1_M3	0.83
9806	P1_I1_M3	0.86
9809	P1_I1_M1	0.96
9814	P1_I1_M1	0.97
9817	P1_I1_M1	0.96
9819	P1_I1_M5	0.89
9825	P1_I1_M1	0.78
9829	P1_I1_M1	0.97
9836	P1_I1_M3	0.84
9838	P1_I1_M1	0.95
9840	P1_I1_M1	0.96
9842	P1_I1_M2	0.83
9845	P1_I1_M3	0.81
9855	P1_I1_M1	0.93
9856	P1_I1_M3	0.77
9859	P1_I1_M6	0.89
9862	P1_I1_M3	0.89
9868	P1_I1_M1	0.95
9877	P1_I1_M1	0.75
9881	P1_I1_M1	0.98
9892	P1_I1_M1	0.8
9898	P1_I1_M1	0.79
9899	P1_I1_M6	0.86
9901	P1_I1_M3	0.86
9902	P1_I1_M2	0.81
9905	P1_I1_M1	0.96
9906	P1_I1_M1	0.77
9910	P1_I1_M1	0.79
9911	P1_I1_M1	0.79
9914	P1_I1_M3	0.83
9922	P1_I1_M1	0.92
9926	P1_I1_M1	0.98
9928	P1_I1_M1	0.95
9938	P1_I1_M2	0.83
9940	P1_I1_M3	0.79
9947	P1_I1_M3	0.83
9949	P1_I1_M1	0.93
9955	P1_I1_M1	0.98
9958	P1_I1_M3	0.84
9963	P1_I1_M2	0.9
9970	P1_I1_M1	0.91
9979	P1_I1_M6	0.93
9989	P1_I1_M6	0.8
9993	P1_I1_M2	0.83
9995	P1_I1_M3	0.82
9996	P1_I1_M1	0.77
9997	P1_I1_M1	0.9
9999	P1_I1_M1	0.8
10001	P1_I1_M3	0.84
10007	P1_I1_M1	0.8
10013	P1_I1_M2	0.75
10015	P1_I1_M1	0.98
10016	P1_I1_M1	0.78
10024	P1_I1_M1	0.97
10025	P1_I1_M1	0.97
10028	P1_I1_M3	0.8
10032	P1_I1_M1	0.94
10037	P1_I1_M1	0.97
10043	P1_I1_M1	0.98
10055	P1_I1_M1	0.78
10061	P1_I1_M1	0.79
10067	P1_I1_M1	0.98
10069	P1_I1_M1	0.82
10078	P1_I1_M3	0.78
10083	P1_I1_M2	0.78
10096	P1_I1_M2	0.91
10098	P1_I1_M6	0.82
10103	P1_I1_M3	0.83
10104	P1_I1_M1	0.96
10108	P1_I1_M2	0.8
10110	P1_I1_M1	0.94
10113	P1_I1_M3	0.76
10117	P1_I1_M5	0.79
10121	P1_I1_M5	0.89
10123	P1_I1_M1	0.78
10126	P1_I1_M4	0.84
10132	P1_I1_M1	0.78
10134	P1_I1_M1	0.72
10136	P1_I1_M2	0.9
10137	P1_I1_M3	0.81
10138	P1_I1_M2	0.87
10142	P1_I1_M1	0.99
10143	P1_I1_M3	0.81
10145	P1_I1_M3	0.84
10154	P1_I1_M1	0.96
10155	P1_I1_M2	0.88
10163	P1_I1_M3	0.8
10167	P1_I1_M1	0.94
10168	P1_I1_M1	0.97
10169	P1_I1_M1	0.79
10171	P1_I1_M1	0.97
10172	P1_I1_M1	0.98
10179	P1_I1_M1	0.98
10186	P1_I1_M4	0.89
10187	P1_I1_M1	0.77
10193	P1_I1_M1	0.76
10196	P1_I1_M1	0.97
10198	P1_I1_M1	0.93
10208	P1_I1_M7	0.92
10212	P1_I1_M2	0.88
10230	P1_I1_M1	0.97
10232	P1_I1_M1	0.96
10233	P1_I1_M6	0.81
10238	P1_I1_M2	0.81
10241	P1_I1_M1	0.8
10253	P1_I1_M5	0.85
10256	P1_I1_M2	0.89
10261	P1_I1_M2	0.87
10270	P1_I1_M3	0.89
10273	P1_I1_M1	0.79
10277	P1_I1_M5	0.82
10278	P1_I1_M2	0.83
10279	P1_I1_M1	0.98
10283	P1_I1_M1	0.78
10284	P1_I1_M1	0.97
10293	P1_I1_M2	0.88
10295	P1_I1_M1	0.95
10301	P1_I1_M1	0.8
10305	P1_I1_M1	0.98
10310	P1_I1_M2	0.91
